/net10 X,/net10 Y,/net9 X,/net9 Y,/net8 X,/net8 Y,/net7 X,/net7 Y,/net6 X,/net6 Y,/net5 X,/net5 Y,/net4 X,/net4 Y,/net3 X,/net3 Y,/net18 X,/net18 Y,/net17 X,/net17 Y,/net16 X,/net16 Y,/net15 X,/net15 Y,/net14 X,/net14 Y,/net13 X,/net13 Y,/net12 X,/net12 Y,/net11 X,/net11 Y,/net26 X,/net26 Y,/net25 X,/net25 Y,/net24 X,/net24 Y,/net23 X,/net23 Y,/net22 X,/net22 Y,/net21 X,/net21 Y,/net20 X,/net20 Y,/net19 X,/net19 Y,/net34 X,/net34 Y,/net33 X,/net33 Y,/net32 X,/net32 Y,/net31 X,/net31 Y,/net30 X,/net30 Y,/net29 X,/net29 Y,/net28 X,/net28 Y,/net27 X,/net27 Y,/net42 X,/net42 Y,/net41 X,/net41 Y,/net40 X,/net40 Y,/net39 X,/net39 Y,/net38 X,/net38 Y,/net37 X,/net37 Y,/net36 X,/net36 Y,/net35 X,/net35 Y,/net50 X,/net50 Y,/net49 X,/net49 Y,/net48 X,/net48 Y,/net47 X,/net47 Y,/net46 X,/net46 Y,/net45 X,/net45 Y,/net44 X,/net44 Y,/net43 X,/net43 Y,/net58 X,/net58 Y,/net57 X,/net57 Y,/net56 X,/net56 Y,/net55 X,/net55 Y,/net54 X,/net54 Y,/net53 X,/net53 Y,/net52 X,/net52 Y,/net51 X,/net51 Y,/net076 X,/net076 Y,/net075 X,/net075 Y,/net64 X,/net64 Y,/net63 X,/net63 Y,/net62 X,/net62 Y,/net61 X,/net61 Y,/net60 X,/net60 Y,/net59 X,/net59 Y,/net69 X,/net69 Y,/net067 X,/net067 Y
2.5e-07,1.318483527726552e-06,2.5e-07,1.318483534680839e-06,2.5e-07,1.31848352997576e-06,2.5e-07,1.318483618246524e-06,2.5e-07,1.19983056735424,2.5e-07,1.199830567354512,2.5e-07,1.199830567354509,2.5e-07,1.318483531140301e-06,2.5e-07,1.318483962206107e-06,2.5e-07,1.318484021616578e-06,2.5e-07,1.199830567354241,2.5e-07,1.318484102055759e-06,2.5e-07,1.318485064803974e-06,2.5e-07,1.318484592902324e-06,2.5e-07,1.318484711054459e-06,2.5e-07,1.19983056735451,2.5e-07,1.31848439279813e-06,2.5e-07,1.318484009252352e-06,2.5e-07,1.199830567354511,2.5e-07,1.318483485027093e-06,2.5e-07,1.318483451576767e-06,2.5e-07,1.318483759450417e-06,2.5e-07,1.31848378626149e-06,2.5e-07,1.199830567354508,2.5e-07,1.318484361596689e-06,2.5e-07,1.318483914509238e-06,2.5e-07,1.199830567354235,2.5e-07,1.318484724313465e-06,2.5e-07,1.318483533251967e-06,2.5e-07,1.318483832774503e-06,2.5e-07,1.318483628272562e-06,2.5e-07,1.199830567354239,2.5e-07,1.318483947383136e-06,2.5e-07,1.318483927059285e-06,2.5e-07,1.318484079634122e-06,2.5e-07,1.318483616760048e-06,2.5e-07,1.31848358926581e-06,2.5e-07,1.318483664525838e-06,2.5e-07,1.318483645043072e-06,2.5e-07,1.318483626894169e-06,2.5e-07,1.318483528504109e-06,2.5e-07,1.31848352432472e-06,2.5e-07,1.318483531359935e-06,2.5e-07,1.318483673804664e-06,2.5e-07,1.19983056735424,2.5e-07,1.199830567354509,2.5e-07,1.199830567354237,2.5e-07,1.318483796825123e-06,2.5e-07,1.318483528190636e-06,2.5e-07,1.318483532468016e-06,2.5e-07,1.318483534792748e-06,2.5e-07,1.318483607663039e-06,2.5e-07,1.318484407239775e-06,2.5e-07,1.318484653801015e-06,2.5e-07,1.318484498494202e-06,2.5e-07,1.318483529534203e-06,2.5e-07,1.318483531783795e-06,2.5e-07,1.318483529884528e-06,2.5e-07,1.318483532746361e-06,2.5e-07,1.31848358860048e-06,2.5e-07,1.318483563722047e-06,2.5e-07,1.318483631274165e-06,2.5e-07,1.318483586400479e-06,2.5e-07,1.318483566365078e-06,2.5e-07,1.2,2.5e-07,0
1.25e-06,1.32458296551511e-06,1.25e-06,1.324410062366218e-06,1.25e-06,1.334174187372666e-06,1.25e-06,1.32399838193083e-06,1.25e-06,1.321358176603424e-06,1.25e-06,1.199830567354629,1.25e-06,1.199830567354485,1.25e-06,1.318483527234282e-06,1.25e-06,1.324486646301293e-06,1.25e-06,1.324239099515263e-06,1.25e-06,1.319008322400257e-06,1.25e-06,1.199830567348961,1.25e-06,1.32244837857272e-06,1.25e-06,1.199830567354457,1.25e-06,1.323438124328154e-06,1.25e-06,1.199830567354513,1.25e-06,1.325018512437351e-06,1.25e-06,1.199830567348649,1.25e-06,1.199830567347406,1.25e-06,1.199830567354612,1.25e-06,1.317116052135713e-06,1.25e-06,1.32023246120597e-06,1.25e-06,1.19983056733938,1.25e-06,1.199830567354516,1.25e-06,1.325314822336161e-06,1.25e-06,1.330171570429656e-06,1.25e-06,1.314729260357961e-06,1.25e-06,1.324201826951569e-06,1.25e-06,1.317616983131623e-06,1.25e-06,1.314952983358656e-06,1.25e-06,1.334642557239996e-06,1.25e-06,1.316333509752195e-06,1.25e-06,1.325446060290538e-06,1.25e-06,1.325080665203466e-06,1.25e-06,1.3303889883407e-06,1.25e-06,1.329702236674856e-06,1.25e-06,1.33369293332769e-06,1.25e-06,1.199830567327283,1.25e-06,1.199830567320328,1.25e-06,1.316574405232511e-06,1.25e-06,1.324473546219631e-06,1.25e-06,1.330220949608352e-06,1.25e-06,1.347900385623506e-06,1.25e-06,1.342037326751734e-06,1.25e-06,1.324898436490536e-06,1.25e-06,1.199830567354513,1.25e-06,1.312275339680263e-06,1.25e-06,1.324498553949238e-06,1.25e-06,1.318483527403014e-06,1.25e-06,1.318479349104574e-06,1.25e-06,1.330255463220552e-06,1.25e-06,1.3302386920702e-06,1.25e-06,1.329433517907453e-06,1.25e-06,1.199830567354355,1.25e-06,1.329245329853255e-06,1.25e-06,1.324415864161203e-06,1.25e-06,1.318483527179028e-06,1.25e-06,1.318483527475256e-06,1.25e-06,1.324476805338022e-06,1.25e-06,1.324477003631388e-06,1.25e-06,1.324444819738557e-06,1.25e-06,1.320397261044185e-06,1.25e-06,1.326861447988052e-06,1.25e-06,1.327165331647457e-06,1.25e-06,1.2,1.25e-06,0
2.25e-06,1.31848352572227e-06,2.25e-06,1.318483214953393e-06,2.25e-06,1.318483499460226e-06,2.25e-06,1.318483506938684e-06,2.25e-06,1.199830567354512,2.25e-06,1.199830567354514,2.25e-06,1.199830567354512,2.25e-06,1.318483526386605e-06,2.25e-06,1.320545510992156e-06,2.25e-06,1.319884437137757e-06,2.25e-06,1.320593709377526e-06,2.25e-06,1.199830567354244,2.25e-06,1.322681213913233e-06,2.25e-06,1.199830567354252,2.25e-06,1.318483563711979e-06,2.25e-06,1.199830567354513,2.25e-06,1.320559380146832e-06,2.25e-06,1.316596638094974e-06,2.25e-06,1.199830567355275,2.25e-06,1.199830567354245,2.25e-06,1.199830567355809,2.25e-06,1.313904546139222e-06,2.25e-06,1.199830567354247,2.25e-06,1.199830567354514,2.25e-06,1.320610297216079e-06,2.25e-06,1.324210152248387e-06,2.25e-06,1.199830567354521,2.25e-06,1.321374289674969e-06,2.25e-06,1.325612672353796e-06,2.25e-06,1.19983056736054,2.25e-06,1.318851600653941e-06,2.25e-06,1.199830567354517,2.25e-06,1.320613106004878e-06,2.25e-06,1.322803749298575e-06,2.25e-06,1.321225668128207e-06,2.25e-06,1.323557836721088e-06,2.25e-06,1.323174541745892e-06,2.25e-06,1.199830567354241,2.25e-06,1.199830567358351,2.25e-06,1.31795045254151e-06,2.25e-06,1.318483608170736e-06,2.25e-06,1.318481062134261e-06,2.25e-06,1.318481507242743e-06,2.25e-06,1.321376013497746e-06,2.25e-06,1.199830567358262,2.25e-06,1.199830567354514,2.25e-06,1.315458370894861e-06,2.25e-06,1.3148070551303e-06,2.25e-06,1.318483527019313e-06,2.25e-06,1.318483573218433e-06,2.25e-06,1.318483815877613e-06,2.25e-06,1.321563739821609e-06,2.25e-06,1.32480452451321e-06,2.25e-06,1.315991716133585e-06,2.25e-06,1.318145524903826e-06,2.25e-06,1.318482390269703e-06,2.25e-06,1.318483526110253e-06,2.25e-06,1.318483526950186e-06,2.25e-06,1.318483623575306e-06,2.25e-06,1.32146796678697e-06,2.25e-06,1.323558386601548e-06,2.25e-06,1.322911883400614e-06,2.25e-06,1.320579518699069e-06,2.25e-06,1.318483552759228e-06,2.25e-06,1.2,2.25e-06,0
3.249999999999999e-06,1.318483521872175e-06,3.249999999999999e-06,1.316457356876904e-06,3.249999999999999e-06,1.316453238279625e-06,3.249999999999999e-06,1.314443616925409e-06,3.249999999999999e-06,1.199830567354234,3.249999999999999e-06,1.199830567354515,3.249999999999999e-06,1.199830567354511,3.249999999999999e-06,1.318483527253278e-06,3.249999999999999e-06,1.316454995489704e-06,3.249999999999999e-06,1.314345981626194e-06,3.249999999999999e-06,1.199830567352925,3.249999999999999e-06,1.316586290945491e-06,3.249999999999999e-06,1.314359539615178e-06,3.249999999999999e-06,1.318401155268588e-06,3.249999999999999e-06,1.31435551345343e-06,3.249999999999999e-06,1.199830567354516,3.249999999999999e-06,1.316455357148496e-06,3.249999999999999e-06,1.316411829625741e-06,3.249999999999999e-06,1.199830567354517,3.249999999999999e-06,1.318085866893387e-06,3.249999999999999e-06,1.315259847238683e-06,3.249999999999999e-06,1.308312958984129e-06,3.249999999999999e-06,1.316300161117054e-06,3.249999999999999e-06,1.199830567354516,3.249999999999999e-06,1.316455935427672e-06,3.249999999999999e-06,1.316409946880874e-06,3.249999999999999e-06,1.199830567354237,3.249999999999999e-06,1.312245821762779e-06,3.249999999999999e-06,1.314492795583293e-06,3.249999999999999e-06,1.316213577550567e-06,3.249999999999999e-06,1.316951928280125e-06,3.249999999999999e-06,1.199830567354239,3.249999999999999e-06,1.318483526862507e-06,3.249999999999999e-06,1.318483711563785e-06,3.249999999999999e-06,1.318483518323706e-06,3.249999999999999e-06,1.316411546727294e-06,3.249999999999999e-06,1.316735124163214e-06,3.249999999999999e-06,1.318582534509721e-06,3.249999999999999e-06,1.316222791499526e-06,3.249999999999999e-06,1.318439945877108e-06,3.249999999999999e-06,1.31848352658384e-06,3.249999999999999e-06,1.318483525851201e-06,3.249999999999999e-06,1.318483521211714e-06,3.249999999999999e-06,1.318483715930221e-06,3.249999999999999e-06,1.199830567352941,3.249999999999999e-06,1.199830567354518,3.249999999999999e-06,1.199830567352993,3.249999999999999e-06,1.316526051661921e-06,3.249999999999999e-06,1.318483527534028e-06,3.249999999999999e-06,1.318483527847459e-06,3.249999999999999e-06,1.318483525041255e-06,3.249999999999999e-06,1.31848351485675e-06,3.249999999999999e-06,1.316410862231824e-06,3.249999999999999e-06,1.314343650400097e-06,3.249999999999999e-06,1.316412671858676e-06,3.249999999999999e-06,1.318484142698289e-06,3.249999999999999e-06,1.318483527281685e-06,3.249999999999999e-06,1.318483525702237e-06,3.249999999999999e-06,1.318483525887598e-06,3.249999999999999e-06,1.318483522847248e-06,3.249999999999999e-06,1.318483720269382e-06,3.249999999999999e-06,1.316456568329153e-06,3.249999999999999e-06,1.316455206168255e-06,3.249999999999999e-06,1.316485804401305e-06,3.249999999999999e-06,1.2,3.249999999999999e-06,0
4.249999999999999e-06,1.329277381791303e-06,4.249999999999999e-06,1.329278344369933e-06,4.249999999999999e-06,1.350441244634412e-06,4.249999999999999e-06,1.329066874799786e-06,4.249999999999999e-06,1.328590666772571e-06,4.249999999999999e-06,1.19983056735453,4.249999999999999e-06,1.199830567354516,4.249999999999999e-06,1.318483526856293e-06,4.249999999999999e-06,1.329305030289926e-06,4.249999999999999e-06,1.329327839549347e-06,4.249999999999999e-06,1.32751826997499e-06,4.249999999999999e-06,1.199830567355796,4.249999999999999e-06,1.347518942139093e-06,4.249999999999999e-06,1.19983056735452,4.249999999999999e-06,1.339250367716159e-06,4.249999999999999e-06,1.199830567354513,4.249999999999999e-06,1.339389907011238e-06,4.249999999999999e-06,1.199830567355541,4.249999999999999e-06,1.199830567355565,4.249999999999999e-06,1.199830567354532,4.249999999999999e-06,1.35582856458026e-06,4.249999999999999e-06,1.35701771137814e-06,4.249999999999999e-06,1.19983056735687,4.249999999999999e-06,1.199830567354513,4.249999999999999e-06,1.33943459702353e-06,4.249999999999999e-06,1.340178782419571e-06,4.249999999999999e-06,1.316497277049676e-06,4.249999999999999e-06,1.329314885096822e-06,4.249999999999999e-06,1.337022578791553e-06,4.249999999999999e-06,1.34646809183625e-06,4.249999999999999e-06,1.36912401849994e-06,4.249999999999999e-06,1.317371490908575e-06,4.249999999999999e-06,1.339454479189e-06,4.249999999999999e-06,1.339531270999695e-06,4.249999999999999e-06,1.349969565019305e-06,4.249999999999999e-06,1.339947872518617e-06,4.249999999999999e-06,1.350711839194145e-06,4.249999999999999e-06,1.199830567357589,4.249999999999999e-06,1.199830567360395,4.249999999999999e-06,1.327713290753448e-06,4.249999999999999e-06,1.329319605884784e-06,4.249999999999999e-06,1.340222610777248e-06,4.249999999999999e-06,1.372732893214041e-06,4.249999999999999e-06,1.36186504289233e-06,4.249999999999999e-06,1.329436178249771e-06,4.249999999999999e-06,1.199830567354512,4.249999999999999e-06,1.320776898709282e-06,4.249999999999999e-06,1.329312808345924e-06,4.249999999999999e-06,1.318483526828525e-06,4.249999999999999e-06,1.318480911415813e-06,4.249999999999999e-06,1.340209286779841e-06,4.249999999999999e-06,1.340198630316407e-06,4.249999999999999e-06,1.339791734199762e-06,4.249999999999999e-06,1.199830567354259,4.249999999999999e-06,1.339721985323672e-06,4.249999999999999e-06,1.329277805368485e-06,4.249999999999999e-06,1.318483526401778e-06,4.249999999999999e-06,1.318483526625899e-06,4.249999999999999e-06,1.32931747626957e-06,4.249999999999999e-06,1.329319183917355e-06,4.249999999999999e-06,1.329328366573514e-06,4.249999999999999e-06,1.328795066280448e-06,4.249999999999999e-06,1.339655685652646e-06,4.249999999999999e-06,1.339615550139106e-06,4.249999999999999e-06,1.2,4.249999999999999e-06,0
