/net10 X,/net10 Y,/net9 X,/net9 Y,/net8 X,/net8 Y,/net7 X,/net7 Y,/net6 X,/net6 Y,/net5 X,/net5 Y,/net4 X,/net4 Y,/net3 X,/net3 Y,/net18 X,/net18 Y,/net17 X,/net17 Y,/net16 X,/net16 Y,/net15 X,/net15 Y,/net14 X,/net14 Y,/net13 X,/net13 Y,/net12 X,/net12 Y,/net11 X,/net11 Y,/net26 X,/net26 Y,/net25 X,/net25 Y,/net24 X,/net24 Y,/net23 X,/net23 Y,/net22 X,/net22 Y,/net21 X,/net21 Y,/net20 X,/net20 Y,/net19 X,/net19 Y,/net34 X,/net34 Y,/net33 X,/net33 Y,/net32 X,/net32 Y,/net31 X,/net31 Y,/net30 X,/net30 Y,/net29 X,/net29 Y,/net28 X,/net28 Y,/net27 X,/net27 Y,/net42 X,/net42 Y,/net41 X,/net41 Y,/net40 X,/net40 Y,/net39 X,/net39 Y,/net38 X,/net38 Y,/net37 X,/net37 Y,/net36 X,/net36 Y,/net35 X,/net35 Y,/net50 X,/net50 Y,/net49 X,/net49 Y,/net48 X,/net48 Y,/net47 X,/net47 Y,/net46 X,/net46 Y,/net45 X,/net45 Y,/net44 X,/net44 Y,/net43 X,/net43 Y,/net58 X,/net58 Y,/net57 X,/net57 Y,/net56 X,/net56 Y,/net55 X,/net55 Y,/net54 X,/net54 Y,/net53 X,/net53 Y,/net52 X,/net52 Y,/net51 X,/net51 Y,/net076 X,/net076 Y,/net075 X,/net075 Y,/net64 X,/net64 Y,/net63 X,/net63 Y,/net62 X,/net62 Y,/net61 X,/net61 Y,/net60 X,/net60 Y,/net59 X,/net59 Y,/net69 X,/net69 Y,/net067 X,/net067 Y
2.5e-07,1.318483526076971e-06,2.5e-07,1.318483524830589e-06,2.5e-07,1.318483528897746e-06,2.5e-07,1.31848352392906e-06,2.5e-07,1.318483526703742e-06,2.5e-07,1.318483526402986e-06,2.5e-07,1.318483527214631e-06,2.5e-07,1.318483522784159e-06,2.5e-07,1.318483529077088e-06,2.5e-07,1.318483527576326e-06,2.5e-07,1.318483525213943e-06,2.5e-07,1.31848352219914e-06,2.5e-07,1.199830567354233,2.5e-07,1.318483523714492e-06,2.5e-07,1.318483529264879e-06,2.5e-07,1.318483525575929e-06,2.5e-07,1.318483527354821e-06,2.5e-07,1.318528613791995e-06,2.5e-07,1.318528457612338e-06,2.5e-07,1.199830567354511,2.5e-07,1.318540720460945e-06,2.5e-07,1.31848352038614e-06,2.5e-07,1.318483527050879e-06,2.5e-07,1.318483525806194e-06,2.5e-07,1.318483526584579e-06,2.5e-07,1.318573653040486e-06,2.5e-07,1.31852844423726e-06,2.5e-07,1.199830567354511,2.5e-07,1.318540363773866e-06,2.5e-07,1.318483519967009e-06,2.5e-07,1.318483527914192e-06,2.5e-07,1.318483522450267e-06,2.5e-07,1.318483527533386e-06,2.5e-07,1.318618799655964e-06,2.5e-07,1.318573204591101e-06,2.5e-07,1.199830567354507,2.5e-07,1.318536301090175e-06,2.5e-07,1.318483522014574e-06,2.5e-07,1.318483519260261e-06,2.5e-07,1.318483525592767e-06,2.5e-07,1.318483527187024e-06,2.5e-07,1.318618971343918e-06,2.5e-07,1.318616186973816e-06,2.5e-07,1.199830567354511,2.5e-07,1.318536211488737e-06,2.5e-07,1.318483524856161e-06,2.5e-07,1.199830567354235,2.5e-07,1.318483526292814e-06,2.5e-07,1.318483526762997e-06,2.5e-07,1.31857356825198e-06,2.5e-07,1.318613536215346e-06,2.5e-07,1.199830567354507,2.5e-07,1.199830567354518,2.5e-07,1.199830567354507,2.5e-07,1.318483518963147e-06,2.5e-07,1.318483525635005e-06,2.5e-07,1.318483526445797e-06,2.5e-07,1.318528415722601e-06,2.5e-07,1.318613021177187e-06,2.5e-07,1.318570441871005e-06,2.5e-07,1.318617088817434e-06,2.5e-07,1.318578006704429e-06,2.5e-07,1.318579271807039e-06,2.5e-07,1.318529009487484e-06,2.5e-07,1.2,2.5e-07,0
1.25e-06,1.318483525815027e-06,1.25e-06,1.318483527136801e-06,1.25e-06,1.321127098822899e-06,1.25e-06,1.320654132315316e-06,1.25e-06,1.318920968267025e-06,1.25e-06,1.318483388455747e-06,1.25e-06,1.318483446915654e-06,1.25e-06,1.318483526207102e-06,1.25e-06,1.318483525442454e-06,1.25e-06,1.31848348277468e-06,1.25e-06,1.321317146198277e-06,1.25e-06,1.320823300252471e-06,1.25e-06,1.322817489006669e-06,1.25e-06,1.323244188390451e-06,1.25e-06,1.321217239904125e-06,1.25e-06,1.318483526123654e-06,1.25e-06,1.318483882170048e-06,1.25e-06,1.318483823639931e-06,1.25e-06,1.321375080208955e-06,1.25e-06,1.199830567354812,1.25e-06,1.199830567355204,1.25e-06,1.320621132932385e-06,1.25e-06,1.318483023804209e-06,1.25e-06,1.318483526081408e-06,1.25e-06,1.320018036145892e-06,1.25e-06,1.319944540095709e-06,1.25e-06,1.199830567354814,1.25e-06,1.19983056735422,1.25e-06,1.199830567354215,1.25e-06,1.32083985006709e-06,1.25e-06,1.32106617844672e-06,1.25e-06,1.318483526420873e-06,1.25e-06,1.321556325236133e-06,1.25e-06,1.319991391926422e-06,1.25e-06,1.199830567354214,1.25e-06,1.199830567354219,1.25e-06,1.199830567354218,1.25e-06,1.320514075656065e-06,1.25e-06,1.318923965315134e-06,1.25e-06,1.318483445622515e-06,1.25e-06,1.321614315769265e-06,1.25e-06,1.320115835375533e-06,1.25e-06,1.199830567354215,1.25e-06,1.19983056735422,1.25e-06,1.325116666824061e-06,1.25e-06,1.199830567355091,1.25e-06,1.322205027822373e-06,1.25e-06,1.320801700537509e-06,1.25e-06,1.320080499289999e-06,1.25e-06,1.320117757718686e-06,1.25e-06,1.321769250637829e-06,1.25e-06,1.19983056735422,1.25e-06,1.199830567355973,1.25e-06,1.199830567354512,1.25e-06,1.325453780057218e-06,1.25e-06,1.323473716169224e-06,1.25e-06,1.31848369303365e-06,1.25e-06,1.318483430272956e-06,1.25e-06,1.318482746408882e-06,1.25e-06,1.321117745643246e-06,1.25e-06,1.199830567354513,1.25e-06,1.319079630674584e-06,1.25e-06,1.321329395790324e-06,1.25e-06,1.321628242608205e-06,1.25e-06,1.2,1.25e-06,0
2.25e-06,1.318483525724629e-06,2.25e-06,1.318482539797007e-06,2.25e-06,1.318482548277414e-06,2.25e-06,1.318482602889164e-06,2.25e-06,1.318483506236773e-06,2.25e-06,1.318483527127236e-06,2.25e-06,1.318483525793351e-06,2.25e-06,1.318483526333869e-06,2.25e-06,1.318483487912735e-06,2.25e-06,1.312537034820201e-06,2.25e-06,1.312665958538563e-06,2.25e-06,1.313476034264475e-06,2.25e-06,1.318362324585358e-06,2.25e-06,1.318483534907892e-06,2.25e-06,1.31848352595125e-06,2.25e-06,1.318483526590775e-06,2.25e-06,1.318483498993908e-06,2.25e-06,1.312492907762472e-06,2.25e-06,1.199830567356849,2.25e-06,1.312311889908959e-06,2.25e-06,1.199830567354236,2.25e-06,1.318483453306335e-06,2.25e-06,1.318482666046078e-06,2.25e-06,1.318483531117755e-06,2.25e-06,1.318483490425953e-06,2.25e-06,1.306679701892943e-06,2.25e-06,1.316476607355452e-06,2.25e-06,1.315392189839483e-06,2.25e-06,1.31760807973468e-06,2.25e-06,1.199830567354523,2.25e-06,1.3142504086525e-06,2.25e-06,1.318482713916561e-06,2.25e-06,1.318483488860418e-06,2.25e-06,1.199830567359481,2.25e-06,1.313579313889789e-06,2.25e-06,1.314096549972887e-06,2.25e-06,1.317369608386669e-06,2.25e-06,1.199830567354523,2.25e-06,1.310172646355556e-06,2.25e-06,1.316066441869511e-06,2.25e-06,1.318483487783483e-06,2.25e-06,1.312587392956577e-06,2.25e-06,1.317150775665396e-06,2.25e-06,1.314333592173727e-06,2.25e-06,1.307356355522012e-06,2.25e-06,1.199830567354523,2.25e-06,1.312352452040247e-06,2.25e-06,1.318483804642777e-06,2.25e-06,1.318483501895059e-06,2.25e-06,1.306658462449534e-06,2.25e-06,1.199830567354163,2.25e-06,1.315173663816808e-06,2.25e-06,1.310096770041356e-06,2.25e-06,1.199830567354513,2.25e-06,1.31243689408553e-06,2.25e-06,1.318483507976809e-06,2.25e-06,1.318483518546115e-06,2.25e-06,1.306129952206615e-06,2.25e-06,1.306446056539615e-06,2.25e-06,1.19983056735633,2.25e-06,1.199830567358344,2.25e-06,1.199830567354524,2.25e-06,1.318483651203074e-06,2.25e-06,1.318483513661847e-06,2.25e-06,1.2,2.25e-06,0
3.249999999999999e-06,1.318483527294386e-06,3.249999999999999e-06,1.318486350343854e-06,3.249999999999999e-06,1.318489721895277e-06,3.249999999999999e-06,1.318486294096775e-06,3.249999999999999e-06,1.318487042221008e-06,3.249999999999999e-06,1.31848352851417e-06,3.249999999999999e-06,1.318483527505149e-06,3.249999999999999e-06,1.318483526303801e-06,3.249999999999999e-06,1.325144695503345e-06,3.249999999999999e-06,1.325012656129178e-06,3.249999999999999e-06,1.33003149634469e-06,3.249999999999999e-06,1.324606144407838e-06,3.249999999999999e-06,1.323452832033839e-06,3.249999999999999e-06,1.318489096403096e-06,3.249999999999999e-06,1.318486216780383e-06,3.249999999999999e-06,1.318483527285288e-06,3.249999999999999e-06,1.331790768810594e-06,3.249999999999999e-06,1.331589061145909e-06,3.249999999999999e-06,1.323355540679593e-06,3.249999999999999e-06,1.331144081458654e-06,3.249999999999999e-06,1.32048014562627e-06,3.249999999999999e-06,1.331574703265021e-06,3.249999999999999e-06,1.325007596882807e-06,3.249999999999999e-06,1.318483526985821e-06,3.249999999999999e-06,1.338407807785984e-06,3.249999999999999e-06,1.336077994583996e-06,3.249999999999999e-06,1.315303083201654e-06,3.249999999999999e-06,1.310116901592566e-06,3.249999999999999e-06,1.199830567347191,3.249999999999999e-06,1.199830567342973,3.249999999999999e-06,1.318745307590221e-06,3.249999999999999e-06,1.318483454345249e-06,3.249999999999999e-06,1.33845566200419e-06,3.249999999999999e-06,1.321957669369488e-06,3.249999999999999e-06,1.308150898958722e-06,3.249999999999999e-06,1.310937559769371e-06,3.249999999999999e-06,1.199830567354341,3.249999999999999e-06,1.199830567354345,3.249999999999999e-06,1.199830567344542,3.249999999999999e-06,1.318491492051655e-06,3.249999999999999e-06,1.338366229397389e-06,3.249999999999999e-06,1.343342712308704e-06,3.249999999999999e-06,1.323023371928541e-06,3.249999999999999e-06,1.321637753989899e-06,3.249999999999999e-06,1.199830567354302,3.249999999999999e-06,1.199830567354349,3.249999999999999e-06,1.199830567354336,3.249999999999999e-06,1.32064780847912e-06,3.249999999999999e-06,1.344929289256474e-06,3.249999999999999e-06,1.344468512089595e-06,3.249999999999999e-06,1.321055503006646e-06,3.249999999999999e-06,1.199830567337397,3.249999999999999e-06,1.330836391313931e-06,3.249999999999999e-06,1.199830567354347,3.249999999999999e-06,1.199830567354312,3.249999999999999e-06,1.318488459040564e-06,3.249999999999999e-06,1.331893838460001e-06,3.249999999999999e-06,1.325085806868081e-06,3.249999999999999e-06,1.324225499552421e-06,3.249999999999999e-06,1.199830567354513,3.249999999999999e-06,1.199830567332632,3.249999999999999e-06,1.199830567354511,3.249999999999999e-06,1.327426237231925e-06,3.249999999999999e-06,1.320795447602264e-06,3.249999999999999e-06,1.2,3.249999999999999e-06,0
4.249999999999999e-06,1.318483526553281e-06,4.249999999999999e-06,1.318483527427268e-06,4.249999999999999e-06,1.318483526959492e-06,4.249999999999999e-06,1.318483526081068e-06,4.249999999999999e-06,1.318483526448935e-06,4.249999999999999e-06,1.31848352607493e-06,4.249999999999999e-06,1.3184835264026e-06,4.249999999999999e-06,1.318483526836395e-06,4.249999999999999e-06,1.318483525832848e-06,4.249999999999999e-06,1.318483525342034e-06,4.249999999999999e-06,1.318483527603904e-06,4.249999999999999e-06,1.318483912850592e-06,4.249999999999999e-06,1.318483919742022e-06,4.249999999999999e-06,1.31848394040173e-06,4.249999999999999e-06,1.318483526868493e-06,4.249999999999999e-06,1.318483526371334e-06,4.249999999999999e-06,1.318483525991752e-06,4.249999999999999e-06,1.318483506451117e-06,4.249999999999999e-06,1.318483487306531e-06,4.249999999999999e-06,1.306286020331775e-06,4.249999999999999e-06,1.307672953008216e-06,4.249999999999999e-06,1.312107789205378e-06,4.249999999999999e-06,1.31872703082478e-06,4.249999999999999e-06,1.318483506272955e-06,4.249999999999999e-06,1.318483527595119e-06,4.249999999999999e-06,1.318484345531431e-06,4.249999999999999e-06,1.31848437852798e-06,4.249999999999999e-06,1.306355706368097e-06,4.249999999999999e-06,1.199830567353236,4.249999999999999e-06,1.31304721277482e-06,4.249999999999999e-06,1.199830567354238,4.249999999999999e-06,1.318483955192464e-06,4.249999999999999e-06,1.318483526510205e-06,4.249999999999999e-06,1.323562828849655e-06,4.249999999999999e-06,1.323097531818683e-06,4.249999999999999e-06,1.199830567353497,4.249999999999999e-06,1.325814997235336e-06,4.249999999999999e-06,1.320602469327129e-06,4.249999999999999e-06,1.320188836554035e-06,4.249999999999999e-06,1.307245764747633e-06,4.249999999999999e-06,1.318483525771655e-06,4.249999999999999e-06,1.312096402013593e-06,4.249999999999999e-06,1.307650008027123e-06,4.249999999999999e-06,1.199830567354499,4.249999999999999e-06,1.342566193038569e-06,4.249999999999999e-06,1.332420737929705e-06,4.249999999999999e-06,1.334474768058728e-06,4.249999999999999e-06,1.199830567353219,4.249999999999999e-06,1.318483527072822e-06,4.249999999999999e-06,1.311635281169452e-06,4.249999999999999e-06,1.324037164240621e-06,4.249999999999999e-06,1.199830567354499,4.249999999999999e-06,1.288788796679178e-06,4.249999999999999e-06,1.319778505377111e-06,4.249999999999999e-06,1.320333978335498e-06,4.249999999999999e-06,1.306892782556267e-06,4.249999999999999e-06,1.318483526889727e-06,4.249999999999999e-06,1.306330512358631e-06,4.249999999999999e-06,1.306132424689982e-06,4.249999999999999e-06,1.199830567354223,4.249999999999999e-06,1.312146476577018e-06,4.249999999999999e-06,1.199830567354301,4.249999999999999e-06,1.199830567354334,4.249999999999999e-06,1.313070186994102e-06,4.249999999999999e-06,1.2,4.249999999999999e-06,0
