/net10 X,/net10 Y,/net9 X,/net9 Y,/net8 X,/net8 Y,/net7 X,/net7 Y,/net6 X,/net6 Y,/net5 X,/net5 Y,/net4 X,/net4 Y,/net3 X,/net3 Y,/net18 X,/net18 Y,/net17 X,/net17 Y,/net16 X,/net16 Y,/net15 X,/net15 Y,/net14 X,/net14 Y,/net13 X,/net13 Y,/net12 X,/net12 Y,/net11 X,/net11 Y,/net26 X,/net26 Y,/net25 X,/net25 Y,/net24 X,/net24 Y,/net23 X,/net23 Y,/net22 X,/net22 Y,/net21 X,/net21 Y,/net20 X,/net20 Y,/net19 X,/net19 Y,/net34 X,/net34 Y,/net33 X,/net33 Y,/net32 X,/net32 Y,/net31 X,/net31 Y,/net30 X,/net30 Y,/net29 X,/net29 Y,/net28 X,/net28 Y,/net27 X,/net27 Y,/net42 X,/net42 Y,/net41 X,/net41 Y,/net40 X,/net40 Y,/net39 X,/net39 Y,/net38 X,/net38 Y,/net37 X,/net37 Y,/net36 X,/net36 Y,/net35 X,/net35 Y,/net50 X,/net50 Y,/net49 X,/net49 Y,/net48 X,/net48 Y,/net47 X,/net47 Y,/net46 X,/net46 Y,/net45 X,/net45 Y,/net44 X,/net44 Y,/net43 X,/net43 Y,/net58 X,/net58 Y,/net57 X,/net57 Y,/net56 X,/net56 Y,/net55 X,/net55 Y,/net54 X,/net54 Y,/net53 X,/net53 Y,/net52 X,/net52 Y,/net51 X,/net51 Y,/net076 X,/net076 Y,/net075 X,/net075 Y,/net64 X,/net64 Y,/net63 X,/net63 Y,/net62 X,/net62 Y,/net61 X,/net61 Y,/net60 X,/net60 Y,/net59 X,/net59 Y,/net69 X,/net69 Y,/net067 X,/net067 Y
2.5e-07,1.318483528857209e-06,2.5e-07,1.318483526823751e-06,2.5e-07,1.318483535555978e-06,2.5e-07,1.318487845082557e-06,2.5e-07,1.318487827361875e-06,2.5e-07,1.199830567354244,2.5e-07,1.318483528565733e-06,2.5e-07,1.318483524325262e-06,2.5e-07,1.318483533791806e-06,2.5e-07,1.318483532116907e-06,2.5e-07,1.318483527202956e-06,2.5e-07,1.318491556281813e-06,2.5e-07,1.318490307236861e-06,2.5e-07,1.199830567354516,2.5e-07,1.318485529835984e-06,2.5e-07,1.199830567354237,2.5e-07,1.318483527717488e-06,2.5e-07,1.318483529815732e-06,2.5e-07,1.318483520917475e-06,2.5e-07,1.31849153118673e-06,2.5e-07,1.318493173288144e-06,2.5e-07,1.199830567354515,2.5e-07,1.199830567354509,2.5e-07,1.318483530190762e-06,2.5e-07,1.318483530911702e-06,2.5e-07,1.318483533051666e-06,2.5e-07,1.318483527461261e-06,2.5e-07,1.318487282942181e-06,2.5e-07,1.318492423810747e-06,2.5e-07,1.31849254436327e-06,2.5e-07,1.318487789049928e-06,2.5e-07,1.318484931040256e-06,2.5e-07,1.318483531765467e-06,2.5e-07,1.31848354011538e-06,2.5e-07,1.318483529596135e-06,2.5e-07,1.318483526144628e-06,2.5e-07,1.318486018968639e-06,2.5e-07,1.318488488796119e-06,2.5e-07,1.318488234848441e-06,2.5e-07,1.318485890391803e-06,2.5e-07,1.199830567354512,2.5e-07,1.199830567354515,2.5e-07,1.318485413568432e-06,2.5e-07,1.318483541549942e-06,2.5e-07,1.318483531327419e-06,2.5e-07,1.318483525486615e-06,2.5e-07,1.318483523130076e-06,2.5e-07,1.318483531069173e-06,2.5e-07,1.199830567354512,2.5e-07,1.318492512304405e-06,2.5e-07,1.199830567354233,2.5e-07,1.318487377660334e-06,2.5e-07,1.318483523652121e-06,2.5e-07,1.318483525148901e-06,2.5e-07,1.318483523906574e-06,2.5e-07,1.31848352822064e-06,2.5e-07,1.199830567354239,2.5e-07,1.318483517776629e-06,2.5e-07,1.318483530922914e-06,2.5e-07,1.318483529902438e-06,2.5e-07,1.318483521527397e-06,2.5e-07,1.318483530391724e-06,2.5e-07,1.318483530089075e-06,2.5e-07,1.318483528252731e-06,2.5e-07,1.2,2.5e-07,0
1.25e-06,1.318483526589825e-06,1.25e-06,1.318483527171206e-06,1.25e-06,1.318483512743419e-06,1.25e-06,1.320052621172704e-06,1.25e-06,1.318483545126495e-06,1.25e-06,1.320078376168122e-06,1.25e-06,1.199830567354233,1.25e-06,1.31999166717933e-06,1.25e-06,1.318483526665311e-06,1.25e-06,1.318483526552715e-06,1.25e-06,1.31848342905832e-06,1.25e-06,1.320027490645499e-06,1.25e-06,1.199830567354511,1.25e-06,1.199830567353647,1.25e-06,1.321558719226387e-06,1.25e-06,1.320109050667857e-06,1.25e-06,1.318483525313718e-06,1.25e-06,1.318483526306458e-06,1.25e-06,1.318483411528879e-06,1.25e-06,1.318483672016855e-06,1.25e-06,1.320022143346118e-06,1.25e-06,1.199830567354513,1.25e-06,1.199830567353263,1.25e-06,1.321664259111506e-06,1.25e-06,1.318483526305132e-06,1.25e-06,1.318483527194899e-06,1.25e-06,1.318483442944406e-06,1.25e-06,1.318483415171253e-06,1.25e-06,1.318483636360243e-06,1.25e-06,1.320028813576805e-06,1.25e-06,1.320028216867005e-06,1.25e-06,1.32005493695265e-06,1.25e-06,1.318483525338764e-06,1.25e-06,1.318483525979991e-06,1.25e-06,1.318483696583704e-06,1.25e-06,1.31848350314917e-06,1.25e-06,1.318483489723357e-06,1.25e-06,1.318483746570903e-06,1.25e-06,1.318483745828981e-06,1.25e-06,1.318483753638736e-06,1.25e-06,1.199830567354513,1.25e-06,1.19983056735451,1.25e-06,1.319955820107081e-06,1.25e-06,1.318483735983721e-06,1.25e-06,1.318483732135128e-06,1.25e-06,1.318483526077423e-06,1.25e-06,1.318483526574828e-06,1.25e-06,1.318483526169484e-06,1.25e-06,1.199830567354513,1.25e-06,1.321569167523846e-06,1.25e-06,1.32018186706517e-06,1.25e-06,1.320028666357658e-06,1.25e-06,1.320031125963898e-06,1.25e-06,1.318483526518311e-06,1.25e-06,1.318483527799828e-06,1.25e-06,1.318483526676489e-06,1.25e-06,1.318509227018826e-06,1.25e-06,1.199830567352945,1.25e-06,1.32481559697205e-06,1.25e-06,1.321623798007175e-06,1.25e-06,1.320055822826754e-06,1.25e-06,1.31848352643563e-06,1.25e-06,1.31848352593208e-06,1.25e-06,1.318483526171353e-06,1.25e-06,1.2,1.25e-06,0
2.25e-06,1.318483526445526e-06,2.25e-06,1.318483525720533e-06,2.25e-06,1.318484020749368e-06,2.25e-06,1.318484513739806e-06,2.25e-06,1.309137459052081e-06,2.25e-06,1.199830567354233,2.25e-06,1.31113124468172e-06,2.25e-06,1.318484028662556e-06,2.25e-06,1.318483525940337e-06,2.25e-06,1.318483526397662e-06,2.25e-06,1.309227430370602e-06,2.25e-06,1.299762375227796e-06,2.25e-06,1.199830567353232,2.25e-06,1.314821941994767e-06,2.25e-06,1.300330049938062e-06,2.25e-06,1.30927775343722e-06,2.25e-06,1.318483526684362e-06,2.25e-06,1.3184835275894e-06,2.25e-06,1.309207356883064e-06,2.25e-06,1.299783753528696e-06,2.25e-06,1.199830567354509,2.25e-06,1.199830567353982,2.25e-06,1.199830567351748,2.25e-06,1.318483727225919e-06,2.25e-06,1.318483526463176e-06,2.25e-06,1.318483527255016e-06,2.25e-06,1.309117134271196e-06,2.25e-06,1.289840612284162e-06,2.25e-06,1.299080532516276e-06,2.25e-06,1.308621229715851e-06,2.25e-06,1.318483576102303e-06,2.25e-06,1.318483591004409e-06,2.25e-06,1.318483526034452e-06,2.25e-06,1.318483525904543e-06,2.25e-06,1.318483800894847e-06,2.25e-06,1.309197880730791e-06,2.25e-06,1.309190029296217e-06,2.25e-06,1.309063677704418e-06,2.25e-06,1.318483624403044e-06,2.25e-06,1.318483545679358e-06,2.25e-06,1.199830567354513,2.25e-06,1.199830567354511,2.25e-06,1.318483544769356e-06,2.25e-06,1.318483704375478e-06,2.25e-06,1.318483723996152e-06,2.25e-06,1.318483707808551e-06,2.25e-06,1.318483546172632e-06,2.25e-06,1.31848352726881e-06,2.25e-06,1.199830567354508,2.25e-06,1.31091360015172e-06,2.25e-06,1.318533025509398e-06,2.25e-06,1.318483518646263e-06,2.25e-06,1.318483525553761e-06,2.25e-06,1.318483526032037e-06,2.25e-06,1.318483526132111e-06,2.25e-06,1.318483525419719e-06,2.25e-06,1.318535571007404e-06,2.25e-06,1.307003195202283e-06,2.25e-06,1.318483572332396e-06,2.25e-06,1.318483568858704e-06,2.25e-06,1.318483525646493e-06,2.25e-06,1.31848352681101e-06,2.25e-06,1.318483526711806e-06,2.25e-06,1.318483526348632e-06,2.25e-06,1.2,2.25e-06,0
3.249999999999999e-06,1.318483524513993e-06,3.249999999999999e-06,1.318483524225071e-06,3.249999999999999e-06,1.31848352619298e-06,3.249999999999999e-06,1.328166864741441e-06,3.249999999999999e-06,1.32312832014896e-06,3.249999999999999e-06,1.322406059751141e-06,3.249999999999999e-06,1.318351472945499e-06,3.249999999999999e-06,1.3184835364097e-06,3.249999999999999e-06,1.318483528438729e-06,3.249999999999999e-06,1.318483526482831e-06,3.249999999999999e-06,1.318483525448707e-06,3.249999999999999e-06,1.328235359863741e-06,3.249999999999999e-06,1.199830567354651,3.249999999999999e-06,1.327778626116671e-06,3.249999999999999e-06,1.199830567354243,3.249999999999999e-06,1.318483497871609e-06,3.249999999999999e-06,1.318483528407871e-06,3.249999999999999e-06,1.31848352646125e-06,3.249999999999999e-06,1.318483522469339e-06,3.249999999999999e-06,1.323359209006701e-06,3.249999999999999e-06,1.199830567354513,3.249999999999999e-06,1.199830567354478,3.249999999999999e-06,1.317477149401819e-06,3.249999999999999e-06,1.318483501924976e-06,3.249999999999999e-06,1.318483526232979e-06,3.249999999999999e-06,1.318483526709226e-06,3.249999999999999e-06,1.318483525492935e-06,3.249999999999999e-06,1.318482621773986e-06,3.249999999999999e-06,1.32339083434679e-06,3.249999999999999e-06,1.199830567354524,3.249999999999999e-06,1.327829219060942e-06,3.249999999999999e-06,1.318483749129353e-06,3.249999999999999e-06,1.318483528345793e-06,3.249999999999999e-06,1.318483525252711e-06,3.249999999999999e-06,1.318483528901347e-06,3.249999999999999e-06,1.318483338347566e-06,3.249999999999999e-06,1.323412033275779e-06,3.249999999999999e-06,1.327476568763173e-06,3.249999999999999e-06,1.332455646602528e-06,3.249999999999999e-06,1.327463289296077e-06,3.249999999999999e-06,1.199830567354513,3.249999999999999e-06,1.199830567354512,3.249999999999999e-06,1.318483669322108e-06,3.249999999999999e-06,1.318483506005952e-06,3.249999999999999e-06,1.31848256806858e-06,3.249999999999999e-06,1.318481966978981e-06,3.249999999999999e-06,1.318481321204981e-06,3.249999999999999e-06,1.318482181836695e-06,3.249999999999999e-06,1.199830567354512,3.249999999999999e-06,1.199830567354513,3.249999999999999e-06,1.32325335716912e-06,3.249999999999999e-06,1.32330785763279e-06,3.249999999999999e-06,1.318483477534347e-06,3.249999999999999e-06,1.318483451994239e-06,3.249999999999999e-06,1.318483476592194e-06,3.249999999999999e-06,1.318483501808129e-06,3.249999999999999e-06,1.323285307691927e-06,3.249999999999999e-06,1.323236949568715e-06,3.249999999999999e-06,1.323295057867212e-06,3.249999999999999e-06,1.323317391452187e-06,3.249999999999999e-06,1.318483526371245e-06,3.249999999999999e-06,1.318483527886603e-06,3.249999999999999e-06,1.318483526306244e-06,3.249999999999999e-06,1.318483525356925e-06,3.249999999999999e-06,1.2,3.249999999999999e-06,0
4.249999999999999e-06,1.318483525564214e-06,4.249999999999999e-06,1.318483526060259e-06,4.249999999999999e-06,1.318483527282587e-06,4.249999999999999e-06,1.318483520186754e-06,4.249999999999999e-06,1.319609099192275e-06,4.249999999999999e-06,1.319624889251994e-06,4.249999999999999e-06,1.319734662842032e-06,4.249999999999999e-06,1.318483773884774e-06,4.249999999999999e-06,1.31848352613529e-06,4.249999999999999e-06,1.318483526648942e-06,4.249999999999999e-06,1.318483653911582e-06,4.249999999999999e-06,1.318483853412761e-06,4.249999999999999e-06,1.199830567354361,4.249999999999999e-06,1.320879091673028e-06,4.249999999999999e-06,1.319770585104344e-06,4.249999999999999e-06,1.320752575241033e-06,4.249999999999999e-06,1.318483526808518e-06,4.249999999999999e-06,1.31848352579384e-06,4.249999999999999e-06,1.319624802759735e-06,4.249999999999999e-06,1.320749355440989e-06,4.249999999999999e-06,1.199830567354513,4.249999999999999e-06,1.321669465612853e-06,4.249999999999999e-06,1.199830567354375,4.249999999999999e-06,1.318476230524915e-06,4.249999999999999e-06,1.318483526389648e-06,4.249999999999999e-06,1.318483527404623e-06,4.249999999999999e-06,1.319622709164957e-06,4.249999999999999e-06,1.320757910165107e-06,4.249999999999999e-06,1.199830567354514,4.249999999999999e-06,1.199830567354902,4.249999999999999e-06,1.318483591396097e-06,4.249999999999999e-06,1.318483524260972e-06,4.249999999999999e-06,1.318483526037381e-06,4.249999999999999e-06,1.318483526236007e-06,4.249999999999999e-06,1.319616197904479e-06,4.249999999999999e-06,1.321838501583531e-06,4.249999999999999e-06,1.321851273268546e-06,4.249999999999999e-06,1.319576682816891e-06,4.249999999999999e-06,1.318483803683339e-06,4.249999999999999e-06,1.318483558175698e-06,4.249999999999999e-06,1.199830567354513,4.249999999999999e-06,1.199830567354513,4.249999999999999e-06,1.318483202574415e-06,4.249999999999999e-06,1.31962158388731e-06,4.249999999999999e-06,1.320756222380907e-06,4.249999999999999e-06,1.320738478400056e-06,4.249999999999999e-06,1.319613331325143e-06,4.249999999999999e-06,1.318483540202117e-06,4.249999999999999e-06,1.199830567354513,4.249999999999999e-06,1.199830567354513,4.249999999999999e-06,1.318483540379326e-06,4.249999999999999e-06,1.318483139214754e-06,4.249999999999999e-06,1.318482737813649e-06,4.249999999999999e-06,1.318482722360729e-06,4.249999999999999e-06,1.318483125414164e-06,4.249999999999999e-06,1.318483525787034e-06,4.249999999999999e-06,1.318483526530838e-06,4.249999999999999e-06,1.318483526516861e-06,4.249999999999999e-06,1.318483526733009e-06,4.249999999999999e-06,1.318483526142394e-06,4.249999999999999e-06,1.318483526638951e-06,4.249999999999999e-06,1.318483526463173e-06,4.249999999999999e-06,1.31848352626225e-06,4.249999999999999e-06,1.318483526317373e-06,4.249999999999999e-06,1.2,4.249999999999999e-06,0
