/net10 X,/net10 Y,/net9 X,/net9 Y,/net8 X,/net8 Y,/net7 X,/net7 Y,/net6 X,/net6 Y,/net5 X,/net5 Y,/net4 X,/net4 Y,/net3 X,/net3 Y,/net18 X,/net18 Y,/net17 X,/net17 Y,/net16 X,/net16 Y,/net15 X,/net15 Y,/net14 X,/net14 Y,/net13 X,/net13 Y,/net12 X,/net12 Y,/net11 X,/net11 Y,/net26 X,/net26 Y,/net25 X,/net25 Y,/net24 X,/net24 Y,/net23 X,/net23 Y,/net22 X,/net22 Y,/net21 X,/net21 Y,/net20 X,/net20 Y,/net19 X,/net19 Y,/net34 X,/net34 Y,/net33 X,/net33 Y,/net32 X,/net32 Y,/net31 X,/net31 Y,/net30 X,/net30 Y,/net29 X,/net29 Y,/net28 X,/net28 Y,/net27 X,/net27 Y,/net42 X,/net42 Y,/net41 X,/net41 Y,/net40 X,/net40 Y,/net39 X,/net39 Y,/net38 X,/net38 Y,/net37 X,/net37 Y,/net36 X,/net36 Y,/net35 X,/net35 Y,/net50 X,/net50 Y,/net49 X,/net49 Y,/net48 X,/net48 Y,/net47 X,/net47 Y,/net46 X,/net46 Y,/net45 X,/net45 Y,/net44 X,/net44 Y,/net43 X,/net43 Y,/net58 X,/net58 Y,/net57 X,/net57 Y,/net56 X,/net56 Y,/net55 X,/net55 Y,/net54 X,/net54 Y,/net53 X,/net53 Y,/net52 X,/net52 Y,/net51 X,/net51 Y,/net076 X,/net076 Y,/net075 X,/net075 Y,/net64 X,/net64 Y,/net63 X,/net63 Y,/net62 X,/net62 Y,/net61 X,/net61 Y,/net60 X,/net60 Y,/net59 X,/net59 Y,/net69 X,/net69 Y,/net067 X,/net067 Y
2.5e-07,1.318483526431021e-06,2.5e-07,1.318483529528414e-06,2.5e-07,1.318483526091336e-06,2.5e-07,1.199830567354238,2.5e-07,1.318483524687003e-06,2.5e-07,1.318483529411751e-06,2.5e-07,1.318483528650398e-06,2.5e-07,1.318483525664082e-06,2.5e-07,1.318479445568028e-06,2.5e-07,1.318479426347663e-06,2.5e-07,1.199830567354513,2.5e-07,1.318479377754517e-06,2.5e-07,1.318483528116626e-06,2.5e-07,1.318483526991041e-06,2.5e-07,1.318483523194443e-06,2.5e-07,1.318483525464376e-06,2.5e-07,1.318475374725031e-06,2.5e-07,1.31847558449523e-06,2.5e-07,1.199830567354511,2.5e-07,1.318479439656842e-06,2.5e-07,1.318483527943485e-06,2.5e-07,1.199830567354237,2.5e-07,1.318483529970344e-06,2.5e-07,1.318483524309765e-06,2.5e-07,1.318475381605474e-06,2.5e-07,1.318471905793102e-06,2.5e-07,1.199830567354515,2.5e-07,1.199830567354512,2.5e-07,1.199830567354513,2.5e-07,1.318483521949552e-06,2.5e-07,1.318483527124264e-06,2.5e-07,1.318483524591112e-06,2.5e-07,1.318479454351574e-06,2.5e-07,1.318472089006943e-06,2.5e-07,1.318475821370833e-06,2.5e-07,1.318471951649121e-06,2.5e-07,1.318475290847219e-06,2.5e-07,1.318475268016601e-06,2.5e-07,1.318479408612768e-06,2.5e-07,1.31848353158106e-06,2.5e-07,1.318483527113573e-06,2.5e-07,1.318479914272624e-06,2.5e-07,1.318479979020051e-06,2.5e-07,1.318476358477789e-06,2.5e-07,1.318479880362786e-06,2.5e-07,1.318479926660246e-06,2.5e-07,1.318483527466925e-06,2.5e-07,1.318483527869211e-06,2.5e-07,1.318483529114433e-06,2.5e-07,1.318483526426946e-06,2.5e-07,1.318483526505036e-06,2.5e-07,1.318483531314143e-06,2.5e-07,1.318483526640859e-06,2.5e-07,1.318483528753513e-06,2.5e-07,1.318483528552259e-06,2.5e-07,1.318483527631893e-06,2.5e-07,1.318483524784061e-06,2.5e-07,1.318483526793557e-06,2.5e-07,1.318483524453103e-06,2.5e-07,1.318483525977648e-06,2.5e-07,1.318483525894974e-06,2.5e-07,1.318483528496322e-06,2.5e-07,1.318483528587146e-06,2.5e-07,1.318483527263891e-06,2.5e-07,1.2,2.5e-07,0
1.25e-06,1.318483525670252e-06,1.25e-06,1.335043809059592e-06,1.25e-06,1.335228114048919e-06,1.25e-06,1.338419118655622e-06,1.25e-06,1.318636461977723e-06,1.25e-06,1.318483622078704e-06,1.25e-06,1.318483526556992e-06,1.25e-06,1.318483526353608e-06,1.25e-06,1.318483584816302e-06,1.25e-06,1.351531675283176e-06,1.25e-06,1.199830567355028,1.25e-06,1.199830567354967,1.25e-06,1.351886921647227e-06,1.25e-06,1.336591154626824e-06,1.25e-06,1.318483555119451e-06,1.25e-06,1.318483541138882e-06,1.25e-06,1.318483604500123e-06,1.25e-06,1.199830567355571,1.25e-06,1.199830567354235,1.25e-06,1.351522592367546e-06,1.25e-06,1.199830567355537,1.25e-06,1.358797870596917e-06,1.25e-06,1.335153128780163e-06,1.25e-06,1.334971685308833e-06,1.25e-06,1.3184836045201e-06,1.25e-06,1.318483606919379e-06,1.25e-06,1.199830567354234,1.25e-06,1.19983056735529,1.25e-06,1.199830567354512,1.25e-06,1.368224976574161e-06,1.25e-06,1.351387407658414e-06,1.25e-06,1.334907288138375e-06,1.25e-06,1.318483604955091e-06,1.25e-06,1.318483729009479e-06,1.25e-06,1.335152179872845e-06,1.25e-06,1.199830567354515,1.25e-06,1.339292697877796e-06,1.25e-06,1.355622837928344e-06,1.25e-06,1.35547301425317e-06,1.25e-06,1.334847610803275e-06,1.25e-06,1.318483525953491e-06,1.25e-06,1.318483788241507e-06,1.25e-06,1.318483097421885e-06,1.25e-06,1.318483671338002e-06,1.25e-06,1.31848289686187e-06,1.25e-06,1.318482334968074e-06,1.25e-06,1.318482232880585e-06,1.25e-06,1.31848293192027e-06,1.25e-06,1.3184835260949e-06,1.25e-06,1.318483686944676e-06,1.25e-06,1.318483764927942e-06,1.25e-06,1.318483817914812e-06,1.25e-06,1.318483739563903e-06,1.25e-06,1.318483664101638e-06,1.25e-06,1.31848352623083e-06,1.25e-06,1.318483526561675e-06,1.25e-06,1.318483525973894e-06,1.25e-06,1.318483549438627e-06,1.25e-06,1.31848357385765e-06,1.25e-06,1.318483598895312e-06,1.25e-06,1.318483573352261e-06,1.25e-06,1.318483549777183e-06,1.25e-06,1.318483527328368e-06,1.25e-06,1.318483526446776e-06,1.25e-06,1.2,1.25e-06,0
2.25e-06,1.318483468728714e-06,2.25e-06,1.318483497989075e-06,2.25e-06,1.318483529762642e-06,2.25e-06,1.318483526915162e-06,2.25e-06,1.318483526536958e-06,2.25e-06,1.318483527649913e-06,2.25e-06,1.318483525541503e-06,2.25e-06,1.318483526333571e-06,2.25e-06,1.303142554831815e-06,2.25e-06,1.199830567354533,2.25e-06,1.199830567354512,2.25e-06,1.19983056735452,2.25e-06,1.318483526506863e-06,2.25e-06,1.318483527697796e-06,2.25e-06,1.31848352577456e-06,2.25e-06,1.318483526656601e-06,2.25e-06,1.302860416976184e-06,2.25e-06,1.199830567354515,2.25e-06,1.313013279674122e-06,2.25e-06,1.311285141410072e-06,2.25e-06,1.199830567354521,2.25e-06,1.318483667448572e-06,2.25e-06,1.318483526440712e-06,2.25e-06,1.318483527021109e-06,2.25e-06,1.292818861395715e-06,2.25e-06,1.199830567354524,2.25e-06,1.313566350420895e-06,2.25e-06,1.306599798319115e-06,2.25e-06,1.199830567354513,2.25e-06,1.307277439815835e-06,2.25e-06,1.318483563128089e-06,2.25e-06,1.318483527842788e-06,2.25e-06,1.297600963886968e-06,2.25e-06,1.278653958887767e-06,2.25e-06,1.199830567353866,2.25e-06,1.19983056735257,2.25e-06,1.199830567354524,2.25e-06,1.318484620423726e-06,2.25e-06,1.318483285817789e-06,2.25e-06,1.318483525613499e-06,2.25e-06,1.308136618665849e-06,2.25e-06,1.28793486151939e-06,2.25e-06,1.29711994828179e-06,2.25e-06,1.286494147916396e-06,2.25e-06,1.297390707412048e-06,2.25e-06,1.296670271016268e-06,2.25e-06,1.307958274183687e-06,2.25e-06,1.318483527576839e-06,2.25e-06,1.318483243146231e-06,2.25e-06,1.308003761281481e-06,2.25e-06,1.3077683919443e-06,2.25e-06,1.297040676340086e-06,2.25e-06,1.307886826219367e-06,2.25e-06,1.307700611430177e-06,2.25e-06,1.318484194268052e-06,2.25e-06,1.318483525262012e-06,2.25e-06,1.318483526289906e-06,2.25e-06,1.318484505896124e-06,2.25e-06,1.318484520628886e-06,2.25e-06,1.318485674159644e-06,2.25e-06,1.318484513174513e-06,2.25e-06,1.318484526487409e-06,2.25e-06,1.318483446802947e-06,2.25e-06,1.318483525786857e-06,2.25e-06,1.2,2.25e-06,0
3.249999999999999e-06,1.326072244091369e-06,3.249999999999999e-06,1.334566812889165e-06,3.249999999999999e-06,1.199830567354513,3.249999999999999e-06,1.318483531727266e-06,3.249999999999999e-06,1.318483484446427e-06,3.249999999999999e-06,1.31848352712108e-06,3.249999999999999e-06,1.318483527142404e-06,3.249999999999999e-06,1.318483525935489e-06,3.249999999999999e-06,1.325519848451032e-06,3.249999999999999e-06,1.199830567349517,3.249999999999999e-06,1.199830567354298,3.249999999999999e-06,1.1998305673545,3.249999999999999e-06,1.318483824127872e-06,3.249999999999999e-06,1.318483484656386e-06,3.249999999999999e-06,1.318483527725535e-06,3.249999999999999e-06,1.318483525471962e-06,3.249999999999999e-06,1.199830567354513,3.249999999999999e-06,1.199830567354316,3.249999999999999e-06,1.338694525058855e-06,3.249999999999999e-06,1.334998860407493e-06,3.249999999999999e-06,1.199830567354514,3.249999999999999e-06,1.318483907542844e-06,3.249999999999999e-06,1.318483443931584e-06,3.249999999999999e-06,1.318483484598228e-06,3.249999999999999e-06,1.326805398451104e-06,3.249999999999999e-06,1.199830567354508,3.249999999999999e-06,1.324939135842264e-06,3.249999999999999e-06,1.329987067827208e-06,3.249999999999999e-06,1.199830567354334,3.249999999999999e-06,1.19983056735451,3.249999999999999e-06,1.318484214727995e-06,3.249999999999999e-06,1.318483677505901e-06,3.249999999999999e-06,1.325929926276698e-06,3.249999999999999e-06,1.32560012039146e-06,3.249999999999999e-06,1.199830567352496,3.249999999999999e-06,1.199830567350627,3.249999999999999e-06,1.199830567354316,3.249999999999999e-06,1.322329675257211e-06,3.249999999999999e-06,1.318483990796505e-06,3.249999999999999e-06,1.31848376725431e-06,3.249999999999999e-06,1.318483524304214e-06,3.249999999999999e-06,1.318482664674562e-06,3.249999999999999e-06,1.318483967972782e-06,3.249999999999999e-06,1.199830567354512,3.249999999999999e-06,1.336234816779959e-06,3.249999999999999e-06,1.328996571412801e-06,3.249999999999999e-06,1.318484349747535e-06,3.249999999999999e-06,1.318483810875243e-06,3.249999999999999e-06,1.318483527132382e-06,3.249999999999999e-06,1.318484233377493e-06,3.249999999999999e-06,1.31848401806042e-06,3.249999999999999e-06,1.318484076269249e-06,3.249999999999999e-06,1.318480723243432e-06,3.249999999999999e-06,1.318482478114324e-06,3.249999999999999e-06,1.318483710241538e-06,3.249999999999999e-06,1.318483617176626e-06,3.249999999999999e-06,1.318483525769485e-06,3.249999999999999e-06,1.318483905228823e-06,3.249999999999999e-06,1.318483928095924e-06,3.249999999999999e-06,1.318483849812645e-06,3.249999999999999e-06,1.318483832359144e-06,3.249999999999999e-06,1.318483810912219e-06,3.249999999999999e-06,1.31848352659407e-06,3.249999999999999e-06,1.318483525663086e-06,3.249999999999999e-06,1.2,3.249999999999999e-06,0
4.249999999999999e-06,1.350443522786507e-06,4.249999999999999e-06,1.199830567354508,4.249999999999999e-06,1.199830567354518,4.249999999999999e-06,1.199830567354501,4.249999999999999e-06,1.318478624960125e-06,4.249999999999999e-06,1.318481117811716e-06,4.249999999999999e-06,1.31848352711831e-06,4.249999999999999e-06,1.318483526350877e-06,4.249999999999999e-06,1.199830567354496,4.249999999999999e-06,1.334478535136776e-06,4.249999999999999e-06,1.334678763488861e-06,4.249999999999999e-06,1.199830567354531,4.249999999999999e-06,1.390648628997726e-06,4.249999999999999e-06,1.354429448115669e-06,4.249999999999999e-06,1.318481138895691e-06,4.249999999999999e-06,1.31848354367238e-06,4.249999999999999e-06,1.199830567354511,4.249999999999999e-06,1.387182965667596e-06,4.249999999999999e-06,1.386819297320346e-06,4.249999999999999e-06,1.390372469705362e-06,4.249999999999999e-06,1.199830567368737,4.249999999999999e-06,1.199830567361541,4.249999999999999e-06,1.354338325757132e-06,4.249999999999999e-06,1.318480974040106e-06,4.249999999999999e-06,1.199830567354495,4.249999999999999e-06,1.199830567365473,4.249999999999999e-06,1.454033075054198e-06,4.249999999999999e-06,1.460970000472612e-06,4.249999999999999e-06,1.341837384788043e-06,4.249999999999999e-06,1.19983056735451,4.249999999999999e-06,1.391278232620267e-06,4.249999999999999e-06,1.354543071424543e-06,4.249999999999999e-06,1.423374703034434e-06,4.249999999999999e-06,1.459799348322319e-06,4.249999999999999e-06,1.1998305673804,4.249999999999999e-06,1.420955765618802e-06,4.249999999999999e-06,1.36154393904208e-06,4.249999999999999e-06,1.199830567354537,4.249999999999999e-06,1.318477124231312e-06,4.249999999999999e-06,1.318480286067314e-06,4.249999999999999e-06,1.389971146348516e-06,4.249999999999999e-06,1.426396549094543e-06,4.249999999999999e-06,1.199830567354519,4.249999999999999e-06,1.199830567369464,4.249999999999999e-06,1.199830567361597,4.249999999999999e-06,1.421270495651337e-06,4.249999999999999e-06,1.390348957147677e-06,4.249999999999999e-06,1.354543479807845e-06,4.249999999999999e-06,1.354622976426195e-06,4.249999999999999e-06,1.427795101362482e-06,4.249999999999999e-06,1.392290613613592e-06,4.249999999999999e-06,1.428318616782681e-06,4.249999999999999e-06,1.391018600175064e-06,4.249999999999999e-06,1.391263697264809e-06,4.249999999999999e-06,1.354688858954919e-06,4.249999999999999e-06,1.318482665201659e-06,4.249999999999999e-06,1.318483459565228e-06,4.249999999999999e-06,1.354507120942022e-06,4.249999999999999e-06,1.354675325902775e-06,4.249999999999999e-06,1.390803078436402e-06,4.249999999999999e-06,1.354574710773044e-06,4.249999999999999e-06,1.354695492969123e-06,4.249999999999999e-06,1.318482620927181e-06,4.249999999999999e-06,1.318483484264175e-06,4.249999999999999e-06,1.2,4.249999999999999e-06,0
