/net10 X,/net10 Y,/net9 X,/net9 Y,/net8 X,/net8 Y,/net7 X,/net7 Y,/net6 X,/net6 Y,/net5 X,/net5 Y,/net4 X,/net4 Y,/net3 X,/net3 Y,/net18 X,/net18 Y,/net17 X,/net17 Y,/net16 X,/net16 Y,/net15 X,/net15 Y,/net14 X,/net14 Y,/net13 X,/net13 Y,/net12 X,/net12 Y,/net11 X,/net11 Y,/net26 X,/net26 Y,/net25 X,/net25 Y,/net24 X,/net24 Y,/net23 X,/net23 Y,/net22 X,/net22 Y,/net21 X,/net21 Y,/net20 X,/net20 Y,/net19 X,/net19 Y,/net34 X,/net34 Y,/net33 X,/net33 Y,/net32 X,/net32 Y,/net31 X,/net31 Y,/net30 X,/net30 Y,/net29 X,/net29 Y,/net28 X,/net28 Y,/net27 X,/net27 Y,/net42 X,/net42 Y,/net41 X,/net41 Y,/net40 X,/net40 Y,/net39 X,/net39 Y,/net38 X,/net38 Y,/net37 X,/net37 Y,/net36 X,/net36 Y,/net35 X,/net35 Y,/net50 X,/net50 Y,/net49 X,/net49 Y,/net48 X,/net48 Y,/net47 X,/net47 Y,/net46 X,/net46 Y,/net45 X,/net45 Y,/net44 X,/net44 Y,/net43 X,/net43 Y,/net58 X,/net58 Y,/net57 X,/net57 Y,/net56 X,/net56 Y,/net55 X,/net55 Y,/net54 X,/net54 Y,/net53 X,/net53 Y,/net52 X,/net52 Y,/net51 X,/net51 Y,/net076 X,/net076 Y,/net075 X,/net075 Y,/net64 X,/net64 Y,/net63 X,/net63 Y,/net62 X,/net62 Y,/net61 X,/net61 Y,/net60 X,/net60 Y,/net59 X,/net59 Y,/net69 X,/net69 Y,/net067 X,/net067 Y
2.5e-07,1.318483527633553e-06,2.5e-07,1.318483529723146e-06,2.5e-07,1.31848353001687e-06,2.5e-07,1.318483529995652e-06,2.5e-07,1.318483527372584e-06,2.5e-07,1.318483531419157e-06,2.5e-07,1.318483528758428e-06,2.5e-07,1.3184835289112e-06,2.5e-07,1.199830567354255,2.5e-07,1.199830567354515,2.5e-07,1.199830567354513,2.5e-07,1.199830567354514,2.5e-07,1.199830567354513,2.5e-07,1.199830567354514,2.5e-07,1.199830567354512,2.5e-07,1.199830567354256,2.5e-07,1.318483521594284e-06,2.5e-07,1.31848352153653e-06,2.5e-07,1.318483518319278e-06,2.5e-07,1.318483517492902e-06,2.5e-07,1.318483517853046e-06,2.5e-07,1.318483515815388e-06,2.5e-07,1.318483515111214e-06,2.5e-07,1.318483523592021e-06,2.5e-07,1.318483521782195e-06,2.5e-07,1.318483519204315e-06,2.5e-07,1.318483529337541e-06,2.5e-07,1.318483525844669e-06,2.5e-07,1.318483527190047e-06,2.5e-07,1.318483525654626e-06,2.5e-07,1.318483522949987e-06,2.5e-07,1.318483520682772e-06,2.5e-07,1.318483525592046e-06,2.5e-07,1.318483527444282e-06,2.5e-07,1.318483525729077e-06,2.5e-07,1.318483528957845e-06,2.5e-07,1.318483525007708e-06,2.5e-07,1.318483526102424e-06,2.5e-07,1.318483527417696e-06,2.5e-07,1.318483528435769e-06,2.5e-07,1.318483524624035e-06,2.5e-07,1.318483528076876e-06,2.5e-07,1.318483526353785e-06,2.5e-07,1.318483528879173e-06,2.5e-07,1.318483526319923e-06,2.5e-07,1.318483527934745e-06,2.5e-07,1.318483525149313e-06,2.5e-07,1.318483526555303e-06,2.5e-07,1.318483527704277e-06,2.5e-07,1.318483526384742e-06,2.5e-07,1.318483526118596e-06,2.5e-07,1.318483523825106e-06,2.5e-07,1.318483525444456e-06,2.5e-07,1.31848352758497e-06,2.5e-07,1.318483526263907e-06,2.5e-07,1.318483525511359e-06,2.5e-07,1.318483527112564e-06,2.5e-07,1.318483527573392e-06,2.5e-07,1.318483525634086e-06,2.5e-07,1.318483525618093e-06,2.5e-07,1.318483526615185e-06,2.5e-07,1.31848352762479e-06,2.5e-07,1.318483526005031e-06,2.5e-07,1.318483527562024e-06,2.5e-07,1.2,2.5e-07,0
1.25e-06,1.29146475566509e-06,1.25e-06,1.199830567354513,1.25e-06,1.199830567354236,1.25e-06,1.199830567354237,1.25e-06,1.199830567354237,1.25e-06,1.199830567354237,1.25e-06,1.199830567354513,1.25e-06,1.302390580014345e-06,1.25e-06,1.318479705867757e-06,1.25e-06,1.199830567354236,1.25e-06,1.199830567354236,1.25e-06,1.199830567354236,1.25e-06,1.199830567354236,1.25e-06,1.199830567354237,1.25e-06,1.199830567354237,1.25e-06,1.301646899874679e-06,1.25e-06,1.28765941387371e-06,1.25e-06,1.199830567354513,1.25e-06,1.199830567354238,1.25e-06,1.199830567354237,1.25e-06,1.199830567354238,1.25e-06,1.199830567354239,1.25e-06,1.199830567354514,1.25e-06,1.3184793977278e-06,1.25e-06,1.317312019636766e-06,1.25e-06,1.318483065343283e-06,1.25e-06,1.318483059393014e-06,1.25e-06,1.318483528774227e-06,1.25e-06,1.318483529879245e-06,1.25e-06,1.317752563880683e-06,1.25e-06,1.314345759483392e-06,1.25e-06,1.313634127838806e-06,1.25e-06,1.317197612425131e-06,1.25e-06,1.317132900505403e-06,1.25e-06,1.316995305169442e-06,1.25e-06,1.318483542277128e-06,1.25e-06,1.318483541923958e-06,1.25e-06,1.317469509616947e-06,1.25e-06,1.317371474218457e-06,1.25e-06,1.317246769427543e-06,1.25e-06,1.318483526392964e-06,1.25e-06,1.318483304436318e-06,1.25e-06,1.318483313936077e-06,1.25e-06,1.318483530269101e-06,1.25e-06,1.318483532389183e-06,1.25e-06,1.31848328960795e-06,1.25e-06,1.318483293965199e-06,1.25e-06,1.318483297658029e-06,1.25e-06,1.318483526850457e-06,1.25e-06,1.318483525373814e-06,1.25e-06,1.318483527565922e-06,1.25e-06,1.318483525352635e-06,1.25e-06,1.318483526890304e-06,1.25e-06,1.318483527132133e-06,1.25e-06,1.318483527998811e-06,1.25e-06,1.318483527033677e-06,1.25e-06,1.318483526180458e-06,1.25e-06,1.318483525652218e-06,1.25e-06,1.31848352642438e-06,1.25e-06,1.318483526720331e-06,1.25e-06,1.318483525738258e-06,1.25e-06,1.318483526433004e-06,1.25e-06,1.318483526653276e-06,1.25e-06,1.31848352666793e-06,1.25e-06,1.2,1.25e-06,0
2.25e-06,1.385765942160786e-06,2.25e-06,1.199830567354244,2.25e-06,1.380040776914407e-06,2.25e-06,1.413382997541268e-06,2.25e-06,1.418604622486124e-06,2.25e-06,1.418579443838393e-06,2.25e-06,1.199830567354237,2.25e-06,1.318483631249171e-06,2.25e-06,1.199830567354522,2.25e-06,1.318317593295497e-06,2.25e-06,1.318364873555496e-06,2.25e-06,1.318254043536645e-06,2.25e-06,1.31402371896823e-06,2.25e-06,1.313035296959713e-06,2.25e-06,1.318427054959299e-06,2.25e-06,1.199830567354513,2.25e-06,1.384889062466875e-06,2.25e-06,1.199830567354204,2.25e-06,1.318368186051935e-06,2.25e-06,1.318315436422384e-06,2.25e-06,1.318418180404635e-06,2.25e-06,1.318415999149688e-06,2.25e-06,1.199830567354412,2.25e-06,1.386148011613874e-06,2.25e-06,1.380571987298782e-06,2.25e-06,1.49396519241829e-06,2.25e-06,1.199830567354137,2.25e-06,1.199830567354032,2.25e-06,1.199830567354219,2.25e-06,1.199830567354223,2.25e-06,1.440882745268467e-06,2.25e-06,1.44158049517e-06,2.25e-06,1.31848413385995e-06,2.25e-06,1.430757454489124e-06,2.25e-06,1.452504118809506e-06,2.25e-06,1.519313724410678e-06,2.25e-06,1.564374890285677e-06,2.25e-06,1.511075160298247e-06,2.25e-06,1.445105095992448e-06,2.25e-06,1.378563654281988e-06,2.25e-06,1.31848435306912e-06,2.25e-06,1.362557419473038e-06,2.25e-06,1.36180088552307e-06,2.25e-06,1.360878168815424e-06,2.25e-06,1.362049100448373e-06,2.25e-06,1.361209767721006e-06,2.25e-06,1.360557856490769e-06,2.25e-06,1.318481645488482e-06,2.25e-06,1.318483523995363e-06,2.25e-06,1.318482331543651e-06,2.25e-06,1.318482619845447e-06,2.25e-06,1.318482670929671e-06,2.25e-06,1.318482604111373e-06,2.25e-06,1.318482656387272e-06,2.25e-06,1.318482452340115e-06,2.25e-06,1.318483760731706e-06,2.25e-06,1.318483526435847e-06,2.25e-06,1.318483527531112e-06,2.25e-06,1.318483526105043e-06,2.25e-06,1.318483526530592e-06,2.25e-06,1.318483527486466e-06,2.25e-06,1.318483526182111e-06,2.25e-06,1.31848352661901e-06,2.25e-06,1.318483527330509e-06,2.25e-06,1.2,2.25e-06,0
3.249999999999999e-06,1.294354025606544e-06,3.249999999999999e-06,1.305894768568229e-06,3.249999999999999e-06,1.318484785706604e-06,3.249999999999999e-06,1.31848352942821e-06,3.249999999999999e-06,1.292017887782393e-06,3.249999999999999e-06,1.318483249097492e-06,3.249999999999999e-06,1.305913093321735e-06,3.249999999999999e-06,1.318483526528564e-06,3.249999999999999e-06,1.199830567354513,3.249999999999999e-06,1.199830567355646,3.249999999999999e-06,1.295967944690956e-06,3.249999999999999e-06,1.31848351471863e-06,3.249999999999999e-06,1.267820031909492e-06,3.249999999999999e-06,1.24393507431865e-06,3.249999999999999e-06,1.199830567355587,3.249999999999999e-06,1.199830567354508,3.249999999999999e-06,1.318483530213121e-06,3.249999999999999e-06,1.19983056735423,3.249999999999999e-06,1.199830567355406,3.249999999999999e-06,1.19983056735423,3.249999999999999e-06,1.199830567356669,3.249999999999999e-06,1.199830567357888,3.249999999999999e-06,1.199830567354229,3.249999999999999e-06,1.31783938458856e-06,3.249999999999999e-06,1.318483523178391e-06,3.249999999999999e-06,1.317684299932335e-06,3.249999999999999e-06,1.199830567354231,3.249999999999999e-06,1.199830567354229,3.249999999999999e-06,1.199830567354229,3.249999999999999e-06,1.199830567354228,3.249999999999999e-06,1.318141625360614e-06,3.249999999999999e-06,1.318103405241599e-06,3.249999999999999e-06,1.318483522439953e-06,3.249999999999999e-06,1.318775690670079e-06,3.249999999999999e-06,1.292393448851621e-06,3.249999999999999e-06,1.199830567354232,3.249999999999999e-06,1.199830567354232,3.249999999999999e-06,1.318482879693703e-06,3.249999999999999e-06,1.318483251405611e-06,3.249999999999999e-06,1.31848326128882e-06,3.249999999999999e-06,1.318483526860645e-06,3.249999999999999e-06,1.31848335492159e-06,3.249999999999999e-06,1.289637416748988e-06,3.249999999999999e-06,1.265125844811477e-06,3.249999999999999e-06,1.265440838142881e-06,3.249999999999999e-06,1.293267443714054e-06,3.249999999999999e-06,1.318483513867501e-06,3.249999999999999e-06,1.3184835228428e-06,3.249999999999999e-06,1.318483526257098e-06,3.249999999999999e-06,1.318483509601669e-06,3.249999999999999e-06,1.317030598952385e-06,3.249999999999999e-06,1.315566364940101e-06,3.249999999999999e-06,1.315381019272559e-06,3.249999999999999e-06,1.316923544956792e-06,3.249999999999999e-06,1.318483513258934e-06,3.249999999999999e-06,1.318483526942341e-06,3.249999999999999e-06,1.318483526014413e-06,3.249999999999999e-06,1.318483524220311e-06,3.249999999999999e-06,1.318483286468593e-06,3.249999999999999e-06,1.318483051749808e-06,3.249999999999999e-06,1.318483058336016e-06,3.249999999999999e-06,1.318483290899674e-06,3.249999999999999e-06,1.318483524634972e-06,3.249999999999999e-06,1.318483526945078e-06,3.249999999999999e-06,1.2,3.249999999999999e-06,0
4.249999999999999e-06,1.318483527961208e-06,4.249999999999999e-06,1.31848350549265e-06,4.249999999999999e-06,1.318487091556725e-06,4.249999999999999e-06,1.318483492468557e-06,4.249999999999999e-06,1.318483516127831e-06,4.249999999999999e-06,1.318486457594617e-06,4.249999999999999e-06,1.318483525888289e-06,4.249999999999999e-06,1.318483527612041e-06,4.249999999999999e-06,1.199830567354517,4.249999999999999e-06,1.199830567354516,4.249999999999999e-06,1.406404671350459e-06,4.249999999999999e-06,1.199830567354272,4.249999999999999e-06,1.199830567354272,4.249999999999999e-06,1.384834892823988e-06,4.249999999999999e-06,1.199830567354514,4.249999999999999e-06,1.199830567354518,4.249999999999999e-06,1.199830567354512,4.249999999999999e-06,1.340217693210856e-06,4.249999999999999e-06,1.362056385560398e-06,4.249999999999999e-06,1.321723322714023e-06,4.249999999999999e-06,1.321789641629278e-06,4.249999999999999e-06,1.36184155571023e-06,4.249999999999999e-06,1.340269347794311e-06,4.249999999999999e-06,1.199830567354514,4.249999999999999e-06,1.41036204372463e-06,4.249999999999999e-06,1.199830567353492,4.249999999999999e-06,1.349642268651448e-06,4.249999999999999e-06,1.349927606915583e-06,4.249999999999999e-06,1.363344229521259e-06,4.249999999999999e-06,1.357462549669319e-06,4.249999999999999e-06,1.199830567353487,4.249999999999999e-06,1.356700132517994e-06,4.249999999999999e-06,1.409835292244537e-06,4.249999999999999e-06,1.364091640775703e-06,4.249999999999999e-06,1.19983056735283,4.249999999999999e-06,1.340209123604312e-06,4.249999999999999e-06,1.31842242110292e-06,4.249999999999999e-06,1.199830567352358,4.249999999999999e-06,1.455112451231749e-06,4.249999999999999e-06,1.41003353981035e-06,4.249999999999999e-06,1.36415683902983e-06,4.249999999999999e-06,1.364307981366411e-06,4.249999999999999e-06,1.364228629296657e-06,4.249999999999999e-06,1.318461552671337e-06,4.249999999999999e-06,1.318461931452237e-06,4.249999999999999e-06,1.363805489492605e-06,4.249999999999999e-06,1.364016819147164e-06,4.249999999999999e-06,1.364194653484657e-06,4.249999999999999e-06,1.318483470200662e-06,4.249999999999999e-06,1.31848088754589e-06,4.249999999999999e-06,1.318480909601192e-06,4.249999999999999e-06,1.318483555255524e-06,4.249999999999999e-06,1.31848357431785e-06,4.249999999999999e-06,1.318480866577696e-06,4.249999999999999e-06,1.318480900749656e-06,4.249999999999999e-06,1.318480928299551e-06,4.249999999999999e-06,1.318483526988197e-06,4.249999999999999e-06,1.318483509934891e-06,4.249999999999999e-06,1.318483493097644e-06,4.249999999999999e-06,1.31848349347794e-06,4.249999999999999e-06,1.318483493675386e-06,4.249999999999999e-06,1.318483493588101e-06,4.249999999999999e-06,1.318483510990368e-06,4.249999999999999e-06,1.318483510120462e-06,4.249999999999999e-06,1.2,4.249999999999999e-06,0
