/net10 X,/net10 Y,/net9 X,/net9 Y,/net8 X,/net8 Y,/net7 X,/net7 Y,/net6 X,/net6 Y,/net5 X,/net5 Y,/net4 X,/net4 Y,/net3 X,/net3 Y,/net18 X,/net18 Y,/net17 X,/net17 Y,/net16 X,/net16 Y,/net15 X,/net15 Y,/net14 X,/net14 Y,/net13 X,/net13 Y,/net12 X,/net12 Y,/net11 X,/net11 Y,/net26 X,/net26 Y,/net25 X,/net25 Y,/net24 X,/net24 Y,/net23 X,/net23 Y,/net22 X,/net22 Y,/net21 X,/net21 Y,/net20 X,/net20 Y,/net19 X,/net19 Y,/net34 X,/net34 Y,/net33 X,/net33 Y,/net32 X,/net32 Y,/net31 X,/net31 Y,/net30 X,/net30 Y,/net29 X,/net29 Y,/net28 X,/net28 Y,/net27 X,/net27 Y,/net42 X,/net42 Y,/net41 X,/net41 Y,/net40 X,/net40 Y,/net39 X,/net39 Y,/net38 X,/net38 Y,/net37 X,/net37 Y,/net36 X,/net36 Y,/net35 X,/net35 Y,/net50 X,/net50 Y,/net49 X,/net49 Y,/net48 X,/net48 Y,/net47 X,/net47 Y,/net46 X,/net46 Y,/net45 X,/net45 Y,/net44 X,/net44 Y,/net43 X,/net43 Y,/net58 X,/net58 Y,/net57 X,/net57 Y,/net56 X,/net56 Y,/net55 X,/net55 Y,/net54 X,/net54 Y,/net53 X,/net53 Y,/net52 X,/net52 Y,/net51 X,/net51 Y,/net076 X,/net076 Y,/net075 X,/net075 Y,/net64 X,/net64 Y,/net63 X,/net63 Y,/net62 X,/net62 Y,/net61 X,/net61 Y,/net60 X,/net60 Y,/net59 X,/net59 Y,/net69 X,/net69 Y,/net067 X,/net067 Y
1.025e-05,1.318483632781998e-06,1.025e-05,1.318483713586431e-06,1.025e-05,1.318483714781184e-06,1.025e-05,1.31848371230451e-06,1.025e-05,1.318483713246974e-06,1.025e-05,1.318483712963567e-06,1.025e-05,1.318483713392146e-06,1.025e-05,1.3184836177851e-06,1.025e-05,1.318483728621217e-06,1.025e-05,1.318483948908251e-06,1.025e-05,1.318483976170526e-06,1.025e-05,1.31848392863493e-06,1.025e-05,1.318483902470325e-06,1.025e-05,1.318483920055563e-06,1.025e-05,1.318483919153692e-06,1.025e-05,1.318483713412522e-06,1.025e-05,1.31848375268991e-06,1.025e-05,1.318484006971043e-06,1.025e-05,1.318483956362571e-06,1.025e-05,1.199830567355704,1.025e-05,1.199830567355709,1.025e-05,1.318483928231219e-06,1.025e-05,1.318483948237592e-06,1.025e-05,1.318483713576673e-06,1.025e-05,1.318483753004591e-06,1.025e-05,1.318484005044413e-06,1.025e-05,1.199830567355708,1.025e-05,1.318483980435387e-06,1.025e-05,1.31848403288114e-06,1.025e-05,1.199830567355706,1.025e-05,1.318483948939799e-06,1.025e-05,1.31848373821586e-06,1.025e-05,1.318483781127948e-06,1.025e-05,1.318484031807956e-06,1.025e-05,1.199830567355742,1.025e-05,1.318483982325314e-06,1.025e-05,1.318484036625269e-06,1.025e-05,1.199830567355739,1.025e-05,1.318483920505412e-06,1.025e-05,1.318483713114722e-06,1.025e-05,1.318483754250046e-06,1.025e-05,1.318483976677075e-06,1.025e-05,1.318483981938187e-06,1.025e-05,1.199830567355709,1.025e-05,1.199830567355707,1.025e-05,1.318483957305695e-06,1.025e-05,1.318483921177627e-06,1.025e-05,1.318483714038732e-06,1.025e-05,1.318483754036521e-06,1.025e-05,1.318483978089037e-06,1.025e-05,1.318483948616768e-06,1.025e-05,1.318483929541867e-06,1.025e-05,1.318483958196645e-06,1.025e-05,1.318483949152403e-06,1.025e-05,1.318483948172969e-06,1.025e-05,1.318483740148665e-06,1.025e-05,1.318483635205315e-06,1.025e-05,1.318483739738864e-06,1.025e-05,1.318483739181116e-06,1.025e-05,1.318483738919477e-06,1.025e-05,1.318483739452589e-06,1.025e-05,1.318483741371214e-06,1.025e-05,1.318483738396123e-06,1.025e-05,1.31848362045754e-06,1.025e-05,1.2,1.025e-05,0
1.125e-05,1.318483635183332e-06,1.125e-05,1.318483712594599e-06,1.125e-05,1.318483713297753e-06,1.125e-05,1.318483714500888e-06,1.125e-05,1.318483713420446e-06,1.125e-05,1.318483715391147e-06,1.125e-05,1.318483713969112e-06,1.125e-05,1.318483619987174e-06,1.125e-05,1.318483728142073e-06,1.125e-05,1.318483947808959e-06,1.125e-05,1.318483975482025e-06,1.125e-05,1.31848392977255e-06,1.125e-05,1.31848390055226e-06,1.125e-05,1.31848392177764e-06,1.125e-05,1.318483922088215e-06,1.125e-05,1.318483715341168e-06,1.125e-05,1.318483753766747e-06,1.125e-05,1.318484002605137e-06,1.125e-05,1.318483952561873e-06,1.125e-05,1.199830567355704,1.125e-05,1.199830567355705,1.125e-05,1.31848392868405e-06,1.125e-05,1.318483946742387e-06,1.125e-05,1.31848371263148e-06,1.125e-05,1.318483753757035e-06,1.125e-05,1.318484004981007e-06,1.125e-05,1.199830567355705,1.125e-05,1.318483983740629e-06,1.125e-05,1.318484036395901e-06,1.125e-05,1.199830567355708,1.125e-05,1.318483945973758e-06,1.125e-05,1.31848373946015e-06,1.125e-05,1.318483779206538e-06,1.125e-05,1.318484034192534e-06,1.125e-05,1.199830567355743,1.125e-05,1.318483979916932e-06,1.125e-05,1.318484032456223e-06,1.125e-05,1.199830567355739,1.125e-05,1.318483924649078e-06,1.125e-05,1.318483712861962e-06,1.125e-05,1.318483755173404e-06,1.125e-05,1.31848397057838e-06,1.125e-05,1.318483983064632e-06,1.125e-05,1.199830567355706,1.125e-05,1.199830567355708,1.125e-05,1.318483955176591e-06,1.125e-05,1.318483922491744e-06,1.125e-05,1.318483714709361e-06,1.125e-05,1.318483753253566e-06,1.125e-05,1.318483976638658e-06,1.125e-05,1.318483948282701e-06,1.125e-05,1.318483930344334e-06,1.125e-05,1.318483958580963e-06,1.125e-05,1.318483950041912e-06,1.125e-05,1.318483948230397e-06,1.125e-05,1.318483739671092e-06,1.125e-05,1.318483634232841e-06,1.125e-05,1.318483741907668e-06,1.125e-05,1.318483739061426e-06,1.125e-05,1.318483743106508e-06,1.125e-05,1.318483738583665e-06,1.125e-05,1.318483739878496e-06,1.125e-05,1.318483738822045e-06,1.125e-05,1.318483619735192e-06,1.125e-05,1.2,1.125e-05,0
1.225e-05,1.318483634822675e-06,1.225e-05,1.31848371460791e-06,1.225e-05,1.318483712095728e-06,1.225e-05,1.318483714265138e-06,1.225e-05,1.318483713838328e-06,1.225e-05,1.318483711958973e-06,1.225e-05,1.318483712800828e-06,1.225e-05,1.318483619407475e-06,1.225e-05,1.318483729395169e-06,1.225e-05,1.318483946669159e-06,1.225e-05,1.318483977795959e-06,1.225e-05,1.318483931342693e-06,1.225e-05,1.31848390187274e-06,1.225e-05,1.318483920967467e-06,1.225e-05,1.318483921096387e-06,1.225e-05,1.318483713665141e-06,1.225e-05,1.318483753714037e-06,1.225e-05,1.318484002768247e-06,1.225e-05,1.318483956281237e-06,1.225e-05,1.199830567355704,1.225e-05,1.199830567355709,1.225e-05,1.318483930699629e-06,1.225e-05,1.3184839450922e-06,1.225e-05,1.318483713643865e-06,1.225e-05,1.318483751909721e-06,1.225e-05,1.318484006969365e-06,1.225e-05,1.199830567355707,1.225e-05,1.318483981767569e-06,1.225e-05,1.318484038305017e-06,1.225e-05,1.199830567355707,1.225e-05,1.318483947114257e-06,1.225e-05,1.318483736544407e-06,1.225e-05,1.318483780752846e-06,1.225e-05,1.318484034745319e-06,1.225e-05,1.199830567355743,1.225e-05,1.318483981663494e-06,1.225e-05,1.318484036749696e-06,1.225e-05,1.19983056735574,1.225e-05,1.31848392097971e-06,1.225e-05,1.318483714633873e-06,1.225e-05,1.318483755508973e-06,1.225e-05,1.318483976039413e-06,1.225e-05,1.318483985510388e-06,1.225e-05,1.199830567355708,1.225e-05,1.199830567355707,1.225e-05,1.318483956749455e-06,1.225e-05,1.31848392054732e-06,1.225e-05,1.318483713609198e-06,1.225e-05,1.318483756132179e-06,1.225e-05,1.318483978102036e-06,1.225e-05,1.318483948918967e-06,1.225e-05,1.318483928054337e-06,1.225e-05,1.31848395624669e-06,1.225e-05,1.318483946624187e-06,1.225e-05,1.318483951486722e-06,1.225e-05,1.318483737765428e-06,1.225e-05,1.318483635173034e-06,1.225e-05,1.318483739481004e-06,1.225e-05,1.318483739704577e-06,1.225e-05,1.318483738188871e-06,1.225e-05,1.318483740572928e-06,1.225e-05,1.318483741052849e-06,1.225e-05,1.318483742396637e-06,1.225e-05,1.318483620988365e-06,1.225e-05,1.2,1.225e-05,0
1.325e-05,1.318483634278306e-06,1.325e-05,1.318483715355716e-06,1.325e-05,1.318483713607516e-06,1.325e-05,1.31848371335618e-06,1.325e-05,1.318483713541224e-06,1.325e-05,1.318483712637297e-06,1.325e-05,1.31848371396902e-06,1.325e-05,1.318483619898909e-06,1.325e-05,1.31848372926775e-06,1.325e-05,1.318483947251231e-06,1.325e-05,1.318483976101353e-06,1.325e-05,1.31848392990828e-06,1.325e-05,1.318483902384538e-06,1.325e-05,1.318483920343952e-06,1.325e-05,1.318483922307936e-06,1.325e-05,1.318483712886683e-06,1.325e-05,1.318483755030159e-06,1.325e-05,1.318484003573765e-06,1.325e-05,1.318483956360483e-06,1.325e-05,1.199830567355703,1.325e-05,1.199830567355708,1.325e-05,1.318483931065937e-06,1.325e-05,1.318483948519127e-06,1.325e-05,1.31848371464072e-06,1.325e-05,1.318483754627114e-06,1.325e-05,1.31848400595554e-06,1.325e-05,1.199830567355708,1.325e-05,1.318483980294428e-06,1.325e-05,1.318484037193763e-06,1.325e-05,1.199830567355709,1.325e-05,1.318483949855611e-06,1.325e-05,1.318483737398136e-06,1.325e-05,1.318483780822991e-06,1.325e-05,1.318484031522766e-06,1.325e-05,1.199830567355743,1.325e-05,1.318483981618463e-06,1.325e-05,1.318484035962278e-06,1.325e-05,1.19983056735574,1.325e-05,1.318483921536302e-06,1.325e-05,1.318483714243871e-06,1.325e-05,1.318483753382043e-06,1.325e-05,1.318483976475242e-06,1.325e-05,1.318483986049163e-06,1.325e-05,1.199830567355709,1.325e-05,1.199830567355708,1.325e-05,1.318483957184063e-06,1.325e-05,1.318483920475128e-06,1.325e-05,1.318483712007348e-06,1.325e-05,1.318483755329112e-06,1.325e-05,1.318483977798344e-06,1.325e-05,1.318483948075454e-06,1.325e-05,1.318483929310645e-06,1.325e-05,1.318483957715606e-06,1.325e-05,1.318483948318601e-06,1.325e-05,1.31848394993732e-06,1.325e-05,1.318483738219478e-06,1.325e-05,1.318483632595861e-06,1.325e-05,1.318483738584004e-06,1.325e-05,1.318483738927175e-06,1.325e-05,1.31848374008615e-06,1.325e-05,1.31848373965858e-06,1.325e-05,1.318483739434193e-06,1.325e-05,1.318483739607525e-06,1.325e-05,1.318483620663628e-06,1.325e-05,1.2,1.325e-05,0
1.425e-05,1.318483633261226e-06,1.425e-05,1.31848371354535e-06,1.425e-05,1.318483711453671e-06,1.425e-05,1.31848371319658e-06,1.425e-05,1.318483713351519e-06,1.425e-05,1.318483713467096e-06,1.425e-05,1.318483712705724e-06,1.425e-05,1.318483619611546e-06,1.425e-05,1.31848372787854e-06,1.425e-05,1.318483948827189e-06,1.425e-05,1.318483974519734e-06,1.425e-05,1.318483929862245e-06,1.425e-05,1.318483902054039e-06,1.425e-05,1.318483917904678e-06,1.425e-05,1.318483919096986e-06,1.425e-05,1.31848371174384e-06,1.425e-05,1.318483753049123e-06,1.425e-05,1.318484001291994e-06,1.425e-05,1.318483958202373e-06,1.425e-05,1.199830567355703,1.425e-05,1.199830567355706,1.425e-05,1.318483929131964e-06,1.425e-05,1.318483946648404e-06,1.425e-05,1.318483713358617e-06,1.425e-05,1.31848375450034e-06,1.425e-05,1.318484003510676e-06,1.425e-05,1.199830567355706,1.425e-05,1.318483982776654e-06,1.425e-05,1.318484035869824e-06,1.425e-05,1.199830567355706,1.425e-05,1.318483948105395e-06,1.425e-05,1.318483736759118e-06,1.425e-05,1.318483779686497e-06,1.425e-05,1.318484034554456e-06,1.425e-05,1.199830567355743,1.425e-05,1.318483983825915e-06,1.425e-05,1.318484035748219e-06,1.425e-05,1.19983056735574,1.425e-05,1.318483922713451e-06,1.425e-05,1.318483711018546e-06,1.425e-05,1.318483752834969e-06,1.425e-05,1.318483976807444e-06,1.425e-05,1.31848398569752e-06,1.425e-05,1.19983056735571,1.425e-05,1.199830567355707,1.425e-05,1.318483955254886e-06,1.425e-05,1.318483920001226e-06,1.425e-05,1.31848371288013e-06,1.425e-05,1.318483754109901e-06,1.425e-05,1.318483975886028e-06,1.425e-05,1.318483951750851e-06,1.425e-05,1.318483928220198e-06,1.425e-05,1.318483956012998e-06,1.425e-05,1.318483949019013e-06,1.425e-05,1.318483945222292e-06,1.425e-05,1.318483739864597e-06,1.425e-05,1.318483633230118e-06,1.425e-05,1.318483738514854e-06,1.425e-05,1.31848373981688e-06,1.425e-05,1.318483738135299e-06,1.425e-05,1.318483740292539e-06,1.425e-05,1.318483741483973e-06,1.425e-05,1.318483739121757e-06,1.425e-05,1.318483620366295e-06,1.425e-05,1.2,1.425e-05,0
1.525e-05,1.318483634321856e-06,1.525e-05,1.318483714442846e-06,1.525e-05,1.318483713523826e-06,1.525e-05,1.318483712860585e-06,1.525e-05,1.318483714530563e-06,1.525e-05,1.318483713082283e-06,1.525e-05,1.318483712750872e-06,1.525e-05,1.318483621581712e-06,1.525e-05,1.318483730014545e-06,1.525e-05,1.318483949990914e-06,1.525e-05,1.318483976706073e-06,1.525e-05,1.318483930033932e-06,1.525e-05,1.318483901385342e-06,1.525e-05,1.318483923183271e-06,1.525e-05,1.318483920704291e-06,1.525e-05,1.318483712949078e-06,1.525e-05,1.318483754418573e-06,1.525e-05,1.318484001822562e-06,1.525e-05,1.318483953736244e-06,1.525e-05,1.199830567355703,1.525e-05,1.199830567355706,1.525e-05,1.318483930838869e-06,1.525e-05,1.31848394592055e-06,1.525e-05,1.318483713330805e-06,1.525e-05,1.318483754498123e-06,1.525e-05,1.318484002850742e-06,1.525e-05,1.199830567355707,1.525e-05,1.318483978529622e-06,1.525e-05,1.318484037799661e-06,1.525e-05,1.199830567355708,1.525e-05,1.318483950846751e-06,1.525e-05,1.318483739562595e-06,1.525e-05,1.318483778240814e-06,1.525e-05,1.318484032460415e-06,1.525e-05,1.199830567355743,1.525e-05,1.3184839792894e-06,1.525e-05,1.318484036221077e-06,1.525e-05,1.199830567355739,1.525e-05,1.318483923149935e-06,1.525e-05,1.318483713560976e-06,1.525e-05,1.318483755133755e-06,1.525e-05,1.31848397637538e-06,1.525e-05,1.318483984329829e-06,1.525e-05,1.199830567355708,1.525e-05,1.199830567355706,1.525e-05,1.318483957405641e-06,1.525e-05,1.318483922724533e-06,1.525e-05,1.318483712984429e-06,1.525e-05,1.318483755557943e-06,1.525e-05,1.318483977241975e-06,1.525e-05,1.318483949159465e-06,1.525e-05,1.318483925338176e-06,1.525e-05,1.318483957056028e-06,1.525e-05,1.318483948152731e-06,1.525e-05,1.318483950640262e-06,1.525e-05,1.318483738997193e-06,1.525e-05,1.318483635139584e-06,1.525e-05,1.318483741026466e-06,1.525e-05,1.318483739954598e-06,1.525e-05,1.318483739284149e-06,1.525e-05,1.318483739885806e-06,1.525e-05,1.318483739466663e-06,1.525e-05,1.31848373998755e-06,1.525e-05,1.318483621385002e-06,1.525e-05,1.2,1.525e-05,0
1.625e-05,1.318483632073796e-06,1.625e-05,1.318483714289195e-06,1.625e-05,1.31848371248488e-06,1.625e-05,1.318483713195597e-06,1.625e-05,1.318483714353449e-06,1.625e-05,1.318483715262089e-06,1.625e-05,1.318483713055967e-06,1.625e-05,1.318483621273452e-06,1.625e-05,1.318483730565097e-06,1.625e-05,1.31848394846872e-06,1.625e-05,1.318483974548727e-06,1.625e-05,1.318483929823714e-06,1.625e-05,1.318483901241915e-06,1.625e-05,1.318483921588968e-06,1.625e-05,1.318483923283443e-06,1.625e-05,1.318483713312171e-06,1.625e-05,1.318483752521902e-06,1.625e-05,1.318484002966408e-06,1.625e-05,1.31848395623424e-06,1.625e-05,1.199830567355702,1.625e-05,1.199830567355707,1.625e-05,1.318483927092336e-06,1.625e-05,1.318483947664661e-06,1.625e-05,1.318483713914137e-06,1.625e-05,1.318483755147003e-06,1.625e-05,1.31848400844597e-06,1.625e-05,1.199830567355707,1.625e-05,1.318483981690677e-06,1.625e-05,1.318484037595723e-06,1.625e-05,1.199830567355706,1.625e-05,1.318483948306533e-06,1.625e-05,1.318483740143677e-06,1.625e-05,1.318483778474049e-06,1.625e-05,1.318484036362612e-06,1.625e-05,1.199830567355743,1.625e-05,1.31848398419802e-06,1.625e-05,1.318484035502207e-06,1.625e-05,1.199830567355738,1.625e-05,1.318483924269203e-06,1.625e-05,1.318483713301923e-06,1.625e-05,1.31848375273943e-06,1.625e-05,1.318483975260311e-06,1.625e-05,1.318483983697557e-06,1.625e-05,1.199830567355708,1.625e-05,1.199830567355709,1.625e-05,1.318483956779243e-06,1.625e-05,1.318483920080562e-06,1.625e-05,1.318483713403848e-06,1.625e-05,1.318483754577382e-06,1.625e-05,1.318483974909152e-06,1.625e-05,1.318483950709113e-06,1.625e-05,1.318483928876628e-06,1.625e-05,1.31848395317591e-06,1.625e-05,1.31848394978037e-06,1.625e-05,1.318483947949272e-06,1.625e-05,1.318483740312813e-06,1.625e-05,1.318483633245795e-06,1.625e-05,1.318483741031622e-06,1.625e-05,1.318483740348091e-06,1.625e-05,1.318483740702484e-06,1.625e-05,1.318483741417777e-06,1.625e-05,1.318483740750333e-06,1.625e-05,1.318483740590004e-06,1.625e-05,1.318483620475063e-06,1.625e-05,1.2,1.625e-05,0
1.725e-05,1.318483635471863e-06,1.725e-05,1.318483715253691e-06,1.725e-05,1.318483713600814e-06,1.725e-05,1.318483711490704e-06,1.725e-05,1.31848371301623e-06,1.725e-05,1.318483712716014e-06,1.725e-05,1.31848371356006e-06,1.725e-05,1.318483620014863e-06,1.725e-05,1.318483728240749e-06,1.725e-05,1.318483945210651e-06,1.725e-05,1.31848397281035e-06,1.725e-05,1.318483930620852e-06,1.725e-05,1.318483903058591e-06,1.725e-05,1.318483920958082e-06,1.725e-05,1.318483921754826e-06,1.725e-05,1.318483713758031e-06,1.725e-05,1.318483752843125e-06,1.725e-05,1.318484002393878e-06,1.725e-05,1.318483954816372e-06,1.725e-05,1.199830567355705,1.725e-05,1.199830567355707,1.725e-05,1.318483929210367e-06,1.725e-05,1.318483946594101e-06,1.725e-05,1.318483713782301e-06,1.725e-05,1.318483752885407e-06,1.725e-05,1.318484003815415e-06,1.725e-05,1.199830567355705,1.725e-05,1.318483980233813e-06,1.725e-05,1.318484034988144e-06,1.725e-05,1.199830567355707,1.725e-05,1.318483948548163e-06,1.725e-05,1.318483739289239e-06,1.725e-05,1.318483780792418e-06,1.725e-05,1.318484032369496e-06,1.725e-05,1.199830567355742,1.725e-05,1.318483981777244e-06,1.725e-05,1.318484035055898e-06,1.725e-05,1.19983056735574,1.725e-05,1.318483924730019e-06,1.725e-05,1.318483713850079e-06,1.725e-05,1.31848375327845e-06,1.725e-05,1.318483975701105e-06,1.725e-05,1.318483984990675e-06,1.725e-05,1.199830567355709,1.725e-05,1.199830567355708,1.725e-05,1.318483957608282e-06,1.725e-05,1.31848392107393e-06,1.725e-05,1.318483714809754e-06,1.725e-05,1.318483753169866e-06,1.725e-05,1.318483975875399e-06,1.725e-05,1.318483947437738e-06,1.725e-05,1.318483925097084e-06,1.725e-05,1.318483958869883e-06,1.725e-05,1.318483949685966e-06,1.725e-05,1.318483948955841e-06,1.725e-05,1.318483740175659e-06,1.725e-05,1.318483633595053e-06,1.725e-05,1.318483739456181e-06,1.725e-05,1.318483739445607e-06,1.725e-05,1.318483739650203e-06,1.725e-05,1.318483739609019e-06,1.725e-05,1.318483741682295e-06,1.725e-05,1.318483738582261e-06,1.725e-05,1.318483619231306e-06,1.725e-05,1.2,1.725e-05,0
1.825e-05,1.318483633215367e-06,1.825e-05,1.318483716506773e-06,1.825e-05,1.318483713853831e-06,1.825e-05,1.318483714184481e-06,1.825e-05,1.31848371063397e-06,1.825e-05,1.318483712373434e-06,1.825e-05,1.318483712210727e-06,1.825e-05,1.318483619605035e-06,1.825e-05,1.318483730223578e-06,1.825e-05,1.318483948321601e-06,1.825e-05,1.318483975253444e-06,1.825e-05,1.318483931018991e-06,1.825e-05,1.318483902044702e-06,1.825e-05,1.318483920091525e-06,1.825e-05,1.318483922106881e-06,1.825e-05,1.318483714349239e-06,1.825e-05,1.318483754964302e-06,1.825e-05,1.318484004929597e-06,1.825e-05,1.318483956548838e-06,1.825e-05,1.199830567355705,1.825e-05,1.199830567355707,1.825e-05,1.318483929431188e-06,1.825e-05,1.318483949200521e-06,1.825e-05,1.318483713998186e-06,1.825e-05,1.318483754109461e-06,1.825e-05,1.318484005481911e-06,1.825e-05,1.199830567355708,1.825e-05,1.318483983592068e-06,1.825e-05,1.318484035522594e-06,1.825e-05,1.199830567355706,1.825e-05,1.31848394878405e-06,1.825e-05,1.318483737422402e-06,1.825e-05,1.318483777727483e-06,1.825e-05,1.318484033389585e-06,1.825e-05,1.199830567355743,1.825e-05,1.318483983033403e-06,1.825e-05,1.31848403524087e-06,1.825e-05,1.199830567355739,1.825e-05,1.318483921105224e-06,1.825e-05,1.318483713738529e-06,1.825e-05,1.318483755260803e-06,1.825e-05,1.318483973380538e-06,1.825e-05,1.31848398332607e-06,1.825e-05,1.199830567355711,1.825e-05,1.199830567355709,1.825e-05,1.318483956348151e-06,1.825e-05,1.318483918817637e-06,1.825e-05,1.318483714802058e-06,1.825e-05,1.318483754760499e-06,1.825e-05,1.318483974224886e-06,1.825e-05,1.318483947459299e-06,1.825e-05,1.318483926723051e-06,1.825e-05,1.318483957977432e-06,1.825e-05,1.31848394864112e-06,1.825e-05,1.318483948296676e-06,1.825e-05,1.318483739348523e-06,1.825e-05,1.318483634351444e-06,1.825e-05,1.318483740398622e-06,1.825e-05,1.318483739301775e-06,1.825e-05,1.318483739140814e-06,1.825e-05,1.318483738736775e-06,1.825e-05,1.318483739261202e-06,1.825e-05,1.318483739290889e-06,1.825e-05,1.31848362044543e-06,1.825e-05,1.2,1.825e-05,0
1.925e-05,1.31848363456356e-06,1.925e-05,1.318483713715134e-06,1.925e-05,1.318483712660523e-06,1.925e-05,1.318483713825477e-06,1.925e-05,1.318483712803461e-06,1.925e-05,1.318483713338056e-06,1.925e-05,1.318483713366679e-06,1.925e-05,1.318483618857015e-06,1.925e-05,1.318483729247645e-06,1.925e-05,1.31848395026477e-06,1.925e-05,1.318483976885106e-06,1.925e-05,1.318483928362637e-06,1.925e-05,1.318483903420204e-06,1.925e-05,1.318483920987869e-06,1.925e-05,1.31848392186474e-06,1.925e-05,1.318483712808961e-06,1.925e-05,1.318483755812756e-06,1.925e-05,1.318484003631407e-06,1.925e-05,1.318483955515848e-06,1.925e-05,1.199830567355703,1.925e-05,1.199830567355709,1.925e-05,1.318483929119805e-06,1.925e-05,1.318483948237765e-06,1.925e-05,1.3184837153377e-06,1.925e-05,1.318483752099584e-06,1.925e-05,1.318484005670865e-06,1.925e-05,1.199830567355706,1.925e-05,1.318483982008483e-06,1.925e-05,1.31848403705854e-06,1.925e-05,1.199830567355707,1.925e-05,1.318483952293094e-06,1.925e-05,1.318483741479235e-06,1.925e-05,1.318483780723008e-06,1.925e-05,1.31848403423845e-06,1.925e-05,1.199830567355742,1.925e-05,1.318483983316543e-06,1.925e-05,1.318484034177381e-06,1.925e-05,1.199830567355739,1.925e-05,1.318483925187276e-06,1.925e-05,1.318483715842292e-06,1.925e-05,1.318483752022507e-06,1.925e-05,1.318483975506665e-06,1.925e-05,1.318483985417766e-06,1.925e-05,1.199830567355709,1.925e-05,1.199830567355708,1.925e-05,1.318483956594729e-06,1.925e-05,1.318483918796118e-06,1.925e-05,1.318483714354375e-06,1.925e-05,1.318483752794716e-06,1.925e-05,1.318483976824693e-06,1.925e-05,1.318483949186056e-06,1.925e-05,1.318483930256154e-06,1.925e-05,1.318483957527607e-06,1.925e-05,1.318483949308929e-06,1.925e-05,1.318483947976023e-06,1.925e-05,1.318483739648561e-06,1.925e-05,1.318483633786513e-06,1.925e-05,1.318483737941589e-06,1.925e-05,1.318483739890977e-06,1.925e-05,1.318483741634163e-06,1.925e-05,1.318483739051422e-06,1.925e-05,1.318483739243348e-06,1.925e-05,1.318483742388202e-06,1.925e-05,1.318483620455085e-06,1.925e-05,1.2,1.925e-05,0
2.025e-05,1.31848363477988e-06,2.025e-05,1.318483712293009e-06,2.025e-05,1.318483714324464e-06,2.025e-05,1.318483713194787e-06,2.025e-05,1.31848371502215e-06,2.025e-05,1.318483712876036e-06,2.025e-05,1.318483712186921e-06,2.025e-05,1.318483620317287e-06,2.025e-05,1.318483728323855e-06,2.025e-05,1.318483946445459e-06,2.025e-05,1.318483975391888e-06,2.025e-05,1.318483929375548e-06,2.025e-05,1.318483904076774e-06,2.025e-05,1.318483921349242e-06,2.025e-05,1.318483917832468e-06,2.025e-05,1.318483713905433e-06,2.025e-05,1.31848375288479e-06,2.025e-05,1.318484005081586e-06,2.025e-05,1.318483958027508e-06,2.025e-05,1.199830567355703,2.025e-05,1.199830567355707,2.025e-05,1.318483926079911e-06,2.025e-05,1.318483948111501e-06,2.025e-05,1.318483715376577e-06,2.025e-05,1.318483752627691e-06,2.025e-05,1.318484007759658e-06,2.025e-05,1.199830567355709,2.025e-05,1.318483978733244e-06,2.025e-05,1.318484037270026e-06,2.025e-05,1.199830567355706,2.025e-05,1.318483949032384e-06,2.025e-05,1.31848373802077e-06,2.025e-05,1.318483778727972e-06,2.025e-05,1.318484035144189e-06,2.025e-05,1.199830567355743,2.025e-05,1.318483982855627e-06,2.025e-05,1.318484037659237e-06,2.025e-05,1.199830567355739,2.025e-05,1.31848392272766e-06,2.025e-05,1.31848371325352e-06,2.025e-05,1.318483753907145e-06,2.025e-05,1.318483976189836e-06,2.025e-05,1.318483986670995e-06,2.025e-05,1.19983056735571,2.025e-05,1.19983056735571,2.025e-05,1.318483956102934e-06,2.025e-05,1.318483921467457e-06,2.025e-05,1.318483713169024e-06,2.025e-05,1.318483753357831e-06,2.025e-05,1.31848397569007e-06,2.025e-05,1.318483947896065e-06,2.025e-05,1.318483929836726e-06,2.025e-05,1.318483955498585e-06,2.025e-05,1.318483947895981e-06,2.025e-05,1.318483951007311e-06,2.025e-05,1.318483740087577e-06,2.025e-05,1.318483634425526e-06,2.025e-05,1.318483740597998e-06,2.025e-05,1.31848373860184e-06,2.025e-05,1.318483737725942e-06,2.025e-05,1.31848373832875e-06,2.025e-05,1.318483740687654e-06,2.025e-05,1.318483742318531e-06,2.025e-05,1.318483620338724e-06,2.025e-05,1.2,2.025e-05,0
