/net10 X,/net10 Y,/net9 X,/net9 Y,/net8 X,/net8 Y,/net7 X,/net7 Y,/net6 X,/net6 Y,/net5 X,/net5 Y,/net4 X,/net4 Y,/net3 X,/net3 Y,/net18 X,/net18 Y,/net17 X,/net17 Y,/net16 X,/net16 Y,/net15 X,/net15 Y,/net14 X,/net14 Y,/net13 X,/net13 Y,/net12 X,/net12 Y,/net11 X,/net11 Y,/net26 X,/net26 Y,/net25 X,/net25 Y,/net24 X,/net24 Y,/net23 X,/net23 Y,/net22 X,/net22 Y,/net21 X,/net21 Y,/net20 X,/net20 Y,/net19 X,/net19 Y,/net34 X,/net34 Y,/net33 X,/net33 Y,/net32 X,/net32 Y,/net31 X,/net31 Y,/net30 X,/net30 Y,/net29 X,/net29 Y,/net28 X,/net28 Y,/net27 X,/net27 Y,/net42 X,/net42 Y,/net41 X,/net41 Y,/net40 X,/net40 Y,/net39 X,/net39 Y,/net38 X,/net38 Y,/net37 X,/net37 Y,/net36 X,/net36 Y,/net35 X,/net35 Y,/net50 X,/net50 Y,/net49 X,/net49 Y,/net48 X,/net48 Y,/net47 X,/net47 Y,/net46 X,/net46 Y,/net45 X,/net45 Y,/net44 X,/net44 Y,/net43 X,/net43 Y,/net58 X,/net58 Y,/net57 X,/net57 Y,/net56 X,/net56 Y,/net55 X,/net55 Y,/net54 X,/net54 Y,/net53 X,/net53 Y,/net52 X,/net52 Y,/net51 X,/net51 Y,/net076 X,/net076 Y,/net075 X,/net075 Y,/net64 X,/net64 Y,/net63 X,/net63 Y,/net62 X,/net62 Y,/net61 X,/net61 Y,/net60 X,/net60 Y,/net59 X,/net59 Y,/net69 X,/net69 Y,/net067 X,/net067 Y
0,1.318483526300843e-06,0,1.318483526290247e-06,0,1.318483526378253e-06,0,1.318483526392031e-06,0,1.318483526289056e-06,0,1.318483526384189e-06,0,1.318483526397289e-06,0,1.318483526374657e-06,0,1.318483526397966e-06,0,1.318483526371214e-06,0,1.318483526377259e-06,0,1.318483526293757e-06,0,1.318483526295774e-06,0,1.318483526290455e-06,0,1.31848352638072e-06,0,1.318483526392763e-06,0,1.318483526299759e-06,0,1.318483526288735e-06,0,1.318483526378118e-06,0,1.318483526291763e-06,0,1.318483526288912e-06,0,1.31848352638127e-06,0,1.318483526371404e-06,0,1.318483526393739e-06,0,1.318483526308031e-06,0,1.318483526375516e-06,0,1.31848352630921e-06,0,1.318483526396532e-06,0,1.31848352629219e-06,0,1.318483526300845e-06,0,1.318483526306291e-06,0,1.318483526377069e-06,0,1.318483526384731e-06,0,1.318483526300845e-06,0,1.31848352630995e-06,0,1.318483526290072e-06,0,1.318483526302701e-06,0,1.318483526296806e-06,0,1.318483526386095e-06,0,1.318483526394389e-06,0,1.318483526386683e-06,0,1.318483526368495e-06,0,1.318483526308459e-06,0,1.318483526292418e-06,0,1.318483526371829e-06,0,1.318483526307255e-06,0,1.318483526375524e-06,0,1.318483526383241e-06,0,1.318483526396096e-06,0,1.318483526376112e-06,0,1.318483526293172e-06,0,1.318483526379419e-06,0,1.318483526373383e-06,0,1.318483526300194e-06,0,1.318483526372922e-06,0,1.318483526396523e-06,0,1.318483526384514e-06,0,1.318483526384875e-06,0,1.318483526301954e-06,0,1.318483526370781e-06,0,1.318483526368966e-06,0,1.318483526395691e-06,0,1.318483526299083e-06,0,1.318483526302217e-06,0,0,0,0
9.999999999999999e-12,1.510446478681904e-06,9.999999999999999e-12,1.480440890674271e-06,9.999999999999999e-12,1.480440584751423e-06,9.999999999999999e-12,1.480440585874173e-06,9.999999999999999e-12,1.480441157279305e-06,9.999999999999999e-12,1.504407220687628e-06,9.999999999999999e-12,1.480442166819146e-06,9.999999999999999e-12,1.511285908263184e-06,9.999999999999999e-12,1.4799234188791e-06,9.999999999999999e-12,1.449618148124541e-06,9.999999999999999e-12,1.449617269923006e-06,9.999999999999999e-12,1.449617268291076e-06,9.999999999999999e-12,1.449617852303978e-06,9.999999999999999e-12,1.469024835843817e-06,9.999999999999999e-12,1.449666646743542e-06,9.999999999999999e-12,1.505009835964895e-06,9.999999999999999e-12,1.479923068159464e-06,9.999999999999999e-12,1.449541296491545e-06,9.999999999999999e-12,1.449540410163256e-06,9.999999999999999e-12,1.449540408744404e-06,9.999999999999999e-12,1.449540752294908e-06,9.999999999999999e-12,1.468889420645792e-06,9.999999999999999e-12,1.468842591444228e-06,9.999999999999999e-12,1.481082694539927e-06,9.999999999999999e-12,1.479923067694373e-06,9.999999999999999e-12,1.449541222345001e-06,9.999999999999999e-12,1.449540217892026e-06,9.999999999999999e-12,1.449540215291036e-06,9.999999999999999e-12,1.449540215820728e-06,9.999999999999999e-12,1.449588238739974e-06,9.999999999999999e-12,1.449589327855692e-06,9.999999999999999e-12,1.481009333069441e-06,9.999999999999999e-12,1.479923612858771e-06,9.999999999999999e-12,1.449588451495657e-06,9.999999999999999e-12,1.449540336958813e-06,9.999999999999999e-12,1.449540214298015e-06,9.999999999999999e-12,1.449540214815363e-06,9.999999999999999e-12,1.449540337806208e-06,9.999999999999999e-12,1.449541271411349e-06,9.999999999999999e-12,1.481008768023498e-06,9.999999999999999e-12,1.503813367194987e-06,9.999999999999999e-12,1.468842580025577e-06,9.999999999999999e-12,1.449588093043478e-06,9.999999999999999e-12,1.449540405295933e-06,9.999999999999999e-12,1.449540403981314e-06,9.999999999999999e-12,1.449540405855524e-06,9.999999999999999e-12,1.449541340804988e-06,9.999999999999999e-12,1.481009041015864e-06,9.999999999999999e-12,1.503814060186976e-06,9.999999999999999e-12,1.449666251498663e-06,9.999999999999999e-12,1.468917298880346e-06,9.999999999999999e-12,1.449616710364183e-06,9.999999999999999e-12,1.449616366110373e-06,9.999999999999999e-12,1.449616370268008e-06,9.999999999999999e-12,1.449617291616409e-06,9.999999999999999e-12,1.481100159324702e-06,9.999999999999999e-12,1.538851307527777e-06,9.999999999999999e-12,1.480430577147844e-06,9.999999999999999e-12,1.480488242565805e-06,9.999999999999999e-12,1.480429246601752e-06,9.999999999999999e-12,1.480428901867449e-06,9.999999999999999e-12,1.480428903320605e-06,9.999999999999999e-12,1.480429224824582e-06,9.999999999999999e-12,1.511191005748196e-06,9.999999999999999e-12,0.0012,9.999999999999999e-12,1.2
1.115756442742762e-11,5.61308644175661e-07,1.115756442742762e-11,6.944268765907576e-07,1.115756442742762e-11,6.944378858157954e-07,1.115756442742762e-11,6.944384340879237e-07,1.115756442742762e-11,6.944649856452711e-07,1.115756442742762e-11,8.784132400068819e-07,1.115756442742762e-11,6.944400620714379e-07,1.115756442742762e-11,5.553723048851226e-07,1.115756442742762e-11,6.990583852933048e-07,1.115756442742762e-11,8.255819941830091e-07,1.115756442742762e-11,8.256114762112771e-07,1.115756442742762e-11,8.256123153005603e-07,1.115756442742762e-11,8.256389267300999e-07,1.115756442742762e-11,9.721151484595495e-07,1.115756442742762e-11,8.262039764352531e-07,1.115756442742762e-11,8.724168973544265e-07,1.115756442742762e-11,6.990719691949879e-07,1.115756442742762e-11,8.261903993153797e-07,1.115756442742762e-11,8.262197962835047e-07,1.115756442742762e-11,8.262204020826802e-07,1.115756442742762e-11,8.262362143053974e-07,1.115756442742762e-11,9.720317951810448e-07,1.115756442742762e-11,9.714713156076775e-07,1.115756442742762e-11,6.908124198001993e-07,1.115756442742762e-11,6.990722956434242e-07,1.115756442742762e-11,8.261953639416935e-07,1.115756442742762e-11,8.2622262756233e-07,1.115756442742762e-11,8.262230645761559e-07,1.115756442742762e-11,8.262232914512621e-07,1.115756442742762e-11,8.267870074421911e-07,1.115756442742762e-11,8.267883824571894e-07,1.115756442742762e-11,6.899635173764826e-07,1.115756442742762e-11,6.990976829704524e-07,1.115756442742762e-11,8.267440032015235e-07,1.115756442742762e-11,8.26225014456077e-07,1.115756442742762e-11,8.262230661539781e-07,1.115756442742762e-11,8.262230651646927e-07,1.115756442742762e-11,8.262248497727369e-07,1.115756442742762e-11,8.261924725292112e-07,1.115756442742762e-11,6.89913294701664e-07,1.115756442742762e-11,8.819566691004113e-07,1.115756442742762e-11,9.71452962255132e-07,1.115756442742762e-11,8.26786431277562e-07,1.115756442742762e-11,8.26220710455758e-07,1.115756442742762e-11,8.262203634520891e-07,1.115756442742762e-11,8.262198321489333e-07,1.115756442742762e-11,8.261872686191449e-07,1.115756442742762e-11,6.899090059497152e-07,1.115756442742762e-11,8.81924228402669e-07,1.115756442742762e-11,8.262279357452045e-07,1.115756442742762e-11,9.708899174878434e-07,1.115756442742762e-11,8.256373788071011e-07,1.115756442742762e-11,8.256215822837147e-07,1.115756442742762e-11,8.256208871622306e-07,1.115756442742762e-11,8.25588417886135e-07,1.115756442742762e-11,6.891596841329723e-07,1.115756442742762e-11,7.828629497306548e-07,1.115756442742762e-11,6.9402987365846e-07,1.115756442742762e-11,6.946984612828625e-07,1.115756442742762e-11,6.940340250552208e-07,1.115756442742762e-11,6.939883443997476e-07,1.115756442742762e-11,6.939879735812174e-07,1.115756442742762e-11,6.939758303354489e-07,1.115756442742762e-11,5.53637410186925e-07,1.115756442742762e-11,0.001338907731291314,1.115756442742762e-11,1.2
1.347269328228286e-11,2.140682931572925e-06,1.347269328228286e-11,2.001568851997792e-06,1.347269328228286e-11,2.00155344445343e-06,1.347269328228286e-11,2.001554749308898e-06,1.347269328228286e-11,2.00166174466454e-06,1.347269328228286e-11,2.807782003182069e-06,1.347269328228286e-11,2.001726360884341e-06,1.347269328228286e-11,2.153795793646007e-06,1.347269328228286e-11,1.995883853132271e-06,1.347269328228286e-11,1.862419343278356e-06,1.347269328228286e-11,1.862377722475904e-06,1.347269328228286e-11,1.862378255426194e-06,1.347269328228286e-11,1.862485759786682e-06,1.347269328228286e-11,2.503574574008743e-06,1.347269328228286e-11,1.865082447778521e-06,1.347269328228286e-11,2.811224156488316e-06,1.347269328228286e-11,1.99586357357531e-06,1.347269328228286e-11,1.861707778895147e-06,1.347269328228286e-11,1.861666216153583e-06,1.347269328228286e-11,1.861665949407765e-06,1.347269328228286e-11,1.861729900437918e-06,1.347269328228286e-11,2.499872057630967e-06,1.347269328228286e-11,2.497606501429614e-06,1.347269328228286e-11,2.010988181178064e-06,1.347269328228286e-11,1.995863858824983e-06,1.347269328228286e-11,1.861713118489175e-06,1.347269328228286e-11,1.861662363055352e-06,1.347269328228286e-11,1.861661488423009e-06,1.347269328228286e-11,1.861662311222653e-06,1.347269328228286e-11,1.864098730673107e-06,1.347269328228286e-11,1.864259043643793e-06,1.347269328228286e-11,2.0072552497257e-06,1.347269328228286e-11,1.99596662559584e-06,1.347269328228286e-11,1.864084526949985e-06,1.347269328228286e-11,1.861672219944906e-06,1.347269328228286e-11,1.86166149071057e-06,1.347269328228286e-11,1.861661487945519e-06,1.347269328228286e-11,1.86167216475057e-06,1.347269328228286e-11,1.861719897488035e-06,1.347269328228286e-11,2.00708173274499e-06,1.347269328228286e-11,2.797426425228665e-06,1.347269328228286e-11,2.49753672734664e-06,1.347269328228286e-11,1.864109911463014e-06,1.347269328228286e-11,1.86166645987159e-06,1.347269328228286e-11,1.861665183294159e-06,1.347269328228286e-11,1.861666269369222e-06,1.347269328228286e-11,1.861713453267952e-06,1.347269328228286e-11,2.007085976678277e-06,1.347269328228286e-11,2.797456382296002e-06,1.347269328228286e-11,1.865111109013379e-06,1.347269328228286e-11,2.4981983989354e-06,1.347269328228286e-11,1.862430357162702e-06,1.347269328228286e-11,1.862366583821236e-06,1.347269328228286e-11,1.862367085593207e-06,1.347269328228286e-11,1.862414053942284e-06,1.347269328228286e-11,2.007951042068326e-06,1.347269328228286e-11,3.112454693784505e-06,1.347269328228286e-11,2.002679999313969e-06,1.347269328228286e-11,2.005462373281351e-06,1.347269328228286e-11,2.002548229572955e-06,1.347269328228286e-11,2.002393740606766e-06,1.347269328228286e-11,2.002393157476524e-06,1.347269328228286e-11,2.00241064470829e-06,1.347269328228286e-11,2.150465278501062e-06,1.347269328228286e-11,0.001616723193873943,1.347269328228286e-11,1.2
1.640907487074589e-11,7.168857256060975e-06,1.640907487074589e-11,6.172622303002684e-06,1.640907487074589e-11,6.172567441524989e-06,1.640907487074589e-11,6.172568266009793e-06,1.640907487074589e-11,6.172721578303346e-06,1.640907487074589e-11,7.996873236170611e-06,1.640907487074589e-11,6.172901003957359e-06,1.640907487074589e-11,7.220012489465077e-06,1.640907487074589e-11,6.14459640084688e-06,1.640907487074589e-11,5.180858384277344e-06,1.640907487074589e-11,5.180711675478207e-06,1.640907487074589e-11,5.180711055514018e-06,1.640907487074589e-11,5.180865696102917e-06,1.640907487074589e-11,6.634408448288934e-06,1.640907487074589e-11,5.186002514425418e-06,1.640907487074589e-11,8.024149278288454e-06,1.640907487074589e-11,6.144530946436486e-06,1.640907487074589e-11,5.177035221053699e-06,1.640907487074589e-11,5.176888780699903e-06,1.640907487074589e-11,5.176887472252312e-06,1.640907487074589e-11,5.176979172622686e-06,1.640907487074589e-11,6.624568501795394e-06,1.640907487074589e-11,6.619953711895584e-06,1.640907487074589e-11,6.208789890495079e-06,1.640907487074589e-11,6.144530936319727e-06,1.640907487074589e-11,5.177036124201522e-06,1.640907487074589e-11,5.176873642914333e-06,1.640907487074589e-11,5.176871781494679e-06,1.640907487074589e-11,5.176872608492086e-06,1.640907487074589e-11,5.181762865727726e-06,1.640907487074589e-11,5.182022371600912e-06,1.640907487074589e-11,6.201172676801332e-06,1.640907487074589e-11,6.144678743627451e-06,1.640907487074589e-11,5.181813784201258e-06,1.640907487074589e-11,5.176890284052083e-06,1.640907487074589e-11,5.176871779891944e-06,1.640907487074589e-11,5.176871780212702e-06,1.640907487074589e-11,5.176890395632305e-06,1.640907487074589e-11,5.177050712036304e-06,1.640907487074589e-11,6.200994724886608e-06,1.640907487074589e-11,7.959917409720426e-06,1.640907487074589e-11,6.619908507929893e-06,1.640907487074589e-11,5.181772481205838e-06,1.640907487074589e-11,5.176887714417467e-06,1.640907487074589e-11,5.17688643633922e-06,1.640907487074589e-11,5.176888591047834e-06,1.640907487074589e-11,5.177048520124006e-06,1.640907487074589e-11,6.20101564891724e-06,1.640907487074589e-11,7.960037511495971e-06,1.640907487074589e-11,5.186011405698161e-06,1.640907487074589e-11,6.623474407827778e-06,1.640907487074589e-11,5.180746263097577e-06,1.640907487074589e-11,5.18065498854605e-06,1.640907487074589e-11,5.180656606544082e-06,1.640907487074589e-11,5.180816079767529e-06,1.640907487074589e-11,6.205704512687034e-06,1.640907487074589e-11,9.364206858769585e-06,1.640907487074589e-11,6.175006072950644e-06,1.640907487074589e-11,6.180734325958117e-06,1.640907487074589e-11,6.17473865891428e-06,1.640907487074589e-11,6.174593369010804e-06,1.640907487074589e-11,6.174593125853993e-06,1.640907487074589e-11,6.174652767338886e-06,1.640907487074589e-11,7.214028081691694e-06,1.640907487074589e-11,0.001969088984489506,1.640907487074589e-11,1.2
2.166588753287528e-11,1.22686668821968e-05,2.166588753287528e-11,1.045439308806506e-05,2.166588753287528e-11,1.045437721428853e-05,2.166588753287528e-11,1.045437429228798e-05,2.166588753287528e-11,1.045427909217232e-05,2.166588753287528e-11,1.225025209611077e-05,2.166588753287528e-11,1.04543122399398e-05,2.166588753287528e-11,1.232336416355365e-05,2.166588753287528e-11,1.04209589096286e-05,2.166588753287528e-11,8.632099330175048e-06,2.166588753287528e-11,8.632051793984718e-06,2.166588753287528e-11,8.632050039089279e-06,2.166588753287528e-11,8.631955628729585e-06,2.166588753287528e-11,1.008094512727848e-05,2.166588753287528e-11,8.634829594088506e-06,2.166588753287528e-11,1.229055246271232e-05,2.166588753287528e-11,1.042094529869857e-05,2.166588753287528e-11,8.626782719933105e-06,2.166588753287528e-11,8.626734787365195e-06,2.166588753287528e-11,8.626734703743024e-06,2.166588753287528e-11,8.62667688221036e-06,2.166588753287528e-11,1.00720449653484e-05,2.166588753287528e-11,1.006881439177537e-05,2.166588753287528e-11,1.049647592773052e-05,2.166588753287528e-11,1.042094463176924e-05,2.166588753287528e-11,8.626772753377473e-06,2.166588753287528e-11,8.626722040835165e-06,2.166588753287528e-11,8.626723188858911e-06,2.166588753287528e-11,8.626721748611773e-06,2.166588753287528e-11,8.629551162484837e-06,2.166588753287528e-11,8.629407574757273e-06,2.166588753287528e-11,1.049197467558509e-05,2.166588753287528e-11,1.042085182459559e-05,2.166588753287528e-11,8.62982878105092e-06,2.166588753287528e-11,8.626723633707248e-06,2.166588753287528e-11,8.626723172807045e-06,2.166588753287528e-11,8.626723186967996e-06,2.166588753287528e-11,8.626723312805996e-06,2.166588753287528e-11,8.626768557004866e-06,2.166588753287528e-11,1.049221034977299e-05,2.166588753287528e-11,1.221292719108302e-05,2.166588753287528e-11,1.006895156300067e-05,2.166588753287528e-11,8.629736928090092e-06,2.166588753287528e-11,8.626733724957165e-06,2.166588753287528e-11,8.626736088411314e-06,2.166588753287528e-11,8.626734607546729e-06,2.166588753287528e-11,8.626780873600453e-06,2.166588753287528e-11,1.049222981186608e-05,2.166588753287528e-11,1.221296769153568e-05,2.166588753287528e-11,8.634638273023314e-06,2.166588753287528e-11,1.007418268341272e-05,2.166588753287528e-11,8.632032312524465e-06,2.166588753287528e-11,8.632089971694996e-06,2.166588753287528e-11,8.632089658594452e-06,2.166588753287528e-11,8.632134773561038e-06,2.166588753287528e-11,1.049829327995404e-05,2.166588753287528e-11,1.440600096389339e-05,2.166588753287528e-11,1.04545230596171e-05,2.166588753287528e-11,1.045827308565556e-05,2.166588753287528e-11,1.045456157873413e-05,2.166588753287528e-11,1.045479919939302e-05,2.166588753287528e-11,1.045480055751914e-05,2.166588753287528e-11,1.045481467026761e-05,2.166588753287528e-11,1.231874605654218e-05,2.166588753287528e-11,0.002599906503945034,2.166588753287528e-11,1.2
2.676861511904039e-11,9.738008200357698e-06,2.676861511904039e-11,8.44515512865681e-06,2.676861511904039e-11,8.44520290361687e-06,2.676861511904039e-11,8.445199135331364e-06,2.676861511904039e-11,8.444800449831476e-06,2.676861511904039e-11,6.671439643365682e-06,2.676861511904039e-11,8.444601623730076e-06,2.676861511904039e-11,9.737132559840295e-06,2.676861511904039e-11,8.43565719416446e-06,2.676861511904039e-11,7.10929219261546e-06,2.676861511904039e-11,7.109412858567112e-06,2.676861511904039e-11,7.109411211054006e-06,2.676861511904039e-11,7.109011068003536e-06,2.676861511904039e-11,5.728555372508013e-06,2.676861511904039e-11,7.101576250761181e-06,2.676861511904039e-11,6.698051644688811e-06,2.676861511904039e-11,8.435715287146079e-06,2.676861511904039e-11,7.107198745108122e-06,2.676861511904039e-11,7.107318226690344e-06,2.676861511904039e-11,7.107318929031522e-06,2.676861511904039e-11,7.10708125820824e-06,2.676861511904039e-11,5.735245210520431e-06,2.676861511904039e-11,5.741794760178023e-06,2.676861511904039e-11,8.449301166050448e-06,2.676861511904039e-11,8.435714170999992e-06,2.676861511904039e-11,7.107170756319917e-06,2.676861511904039e-11,7.107320204891554e-06,2.676861511904039e-11,7.107322689826185e-06,2.676861511904039e-11,7.107320166505161e-06,2.676861511904039e-11,7.100141324814041e-06,2.676861511904039e-11,7.099733381241812e-06,2.676861511904039e-11,8.460620009715139e-06,2.676861511904039e-11,8.435329524676934e-06,2.676861511904039e-11,7.100377280987299e-06,2.676861511904039e-11,7.107288018031131e-06,2.676861511904039e-11,7.107322672631225e-06,2.676861511904039e-11,7.107322685043401e-06,2.676861511904039e-11,7.107288228939151e-06,2.676861511904039e-11,7.107153156482529e-06,2.676861511904039e-11,8.461068437590063e-06,2.676861511904039e-11,6.676628088350331e-06,2.676861511904039e-11,5.741894500148656e-06,2.676861511904039e-11,7.100260755065887e-06,2.676861511904039e-11,7.107317070012546e-06,2.676861511904039e-11,7.10732106116027e-06,2.676861511904039e-11,7.107318206611346e-06,2.676861511904039e-11,7.107184432561367e-06,2.676861511904039e-11,8.461067540842945e-06,2.676861511904039e-11,6.67655975270224e-06,2.676861511904039e-11,7.101348722626375e-06,2.676861511904039e-11,5.744332736439301e-06,2.676861511904039e-11,7.109256949952274e-06,2.676861511904039e-11,7.109493363607073e-06,2.676861511904039e-11,7.109492262232463e-06,2.676861511904039e-11,7.109357951835573e-06,2.676861511904039e-11,8.463174755280258e-06,2.676861511904039e-11,7.557753944124181e-06,2.676861511904039e-11,8.443211770018353e-06,2.676861511904039e-11,8.43490860314653e-06,2.676861511904039e-11,8.44366109585249e-06,2.676861511904039e-11,8.444044962999694e-06,2.676861511904039e-11,8.444046847981484e-06,2.676861511904039e-11,8.443993545368746e-06,2.676861511904039e-11,9.748823086417869e-06,2.676861511904039e-11,0.003212233814284846,2.676861511904039e-11,1.2
3.27052481961144e-11,5.144694906116143e-06,3.27052481961144e-11,4.733047292383188e-06,3.27052481961144e-11,4.733093097560171e-06,3.27052481961144e-11,4.733094987190965e-06,3.27052481961144e-11,4.73278889935199e-06,3.27052481961144e-11,-2.170987653299318e-06,3.27052481961144e-11,4.732585025306096e-06,3.27052481961144e-11,5.097470353261636e-06,3.27052481961144e-11,4.741882190309987e-06,3.27052481961144e-11,4.236531263353586e-06,3.27052481961144e-11,4.23665444547696e-06,3.27052481961144e-11,4.236655980010847e-06,3.27052481961144e-11,4.236346305266506e-06,3.27052481961144e-11,-1.248060220809859e-06,3.27052481961144e-11,4.219304043410286e-06,3.27052481961144e-11,-2.155046499005094e-06,3.27052481961144e-11,4.741931408540209e-06,3.27052481961144e-11,4.237402427775138e-06,3.27052481961144e-11,4.237524572171402e-06,3.27052481961144e-11,4.237525171606822e-06,3.27052481961144e-11,4.237345554121931e-06,3.27052481961144e-11,-1.226019191297992e-06,3.27052481961144e-11,-1.209010014506799e-06,3.27052481961144e-11,4.702305692405442e-06,3.27052481961144e-11,4.741931506989262e-06,3.27052481961144e-11,4.237362802157436e-06,3.27052481961144e-11,4.23753224527042e-06,3.27052481961144e-11,4.237532234149967e-06,3.27052481961144e-11,4.237532239739606e-06,3.27052481961144e-11,4.220402579732458e-06,3.27052481961144e-11,4.220323566891539e-06,3.27052481961144e-11,4.729401337269887e-06,3.27052481961144e-11,4.741638708869322e-06,3.27052481961144e-11,4.220620025253697e-06,3.27052481961144e-11,4.237484709542728e-06,3.27052481961144e-11,4.237532245227944e-06,3.27052481961144e-11,4.237532229585304e-06,3.27052481961144e-11,4.237484030105475e-06,3.27052481961144e-11,4.237355778380518e-06,3.27052481961144e-11,4.729490731592213e-06,3.27052481961144e-11,-2.132008477628505e-06,3.27052481961144e-11,-1.209176325858105e-06,3.27052481961144e-11,4.220557200468524e-06,3.27052481961144e-11,4.237525154302868e-06,3.27052481961144e-11,4.237524722202592e-06,3.27052481961144e-11,4.237524924070821e-06,3.27052481961144e-11,4.237396254835681e-06,3.27052481961144e-11,4.729477695085071e-06,3.27052481961144e-11,-2.132061167754954e-06,3.27052481961144e-11,4.219100750167209e-06,3.27052481961144e-11,-1.209503537761125e-06,3.27052481961144e-11,4.236556739633352e-06,3.27052481961144e-11,4.236735329011554e-06,3.27052481961144e-11,4.236735008500789e-06,3.27052481961144e-11,4.23660612104415e-06,3.27052481961144e-11,4.728024227975204e-06,3.27052481961144e-11,-3.191136243070721e-06,3.27052481961144e-11,4.732244850497033e-06,3.27052481961144e-11,4.71110879549564e-06,3.27052481961144e-11,4.732622268545627e-06,3.27052481961144e-11,4.732616799021271e-06,3.27052481961144e-11,4.732616085472962e-06,3.27052481961144e-11,4.732569299827908e-06,3.27052481961144e-11,5.128436785227745e-06,3.27052481961144e-11,0.003924629783533727,3.27052481961144e-11,1.2
3.964361762201685e-11,3.996258354189806e-06,3.964361762201685e-11,3.839461934583007e-06,3.964361762201685e-11,3.839459487135726e-06,3.964361762201685e-11,3.839461208329991e-06,3.964361762201685e-11,3.839154980773756e-06,3.964361762201685e-11,-1.220377024296903e-05,3.964361762201685e-11,3.83903789494465e-06,3.964361762201685e-11,3.926294445082453e-06,3.964361762201685e-11,3.843696504728575e-06,3.964361762201685e-11,3.575326932735748e-06,3.964361762201685e-11,3.575327787935072e-06,3.964361762201685e-11,3.575328000150217e-06,3.964361762201685e-11,3.575012322438061e-06,3.964361762201685e-11,-9.292121625867833e-06,3.964361762201685e-11,3.541711039515013e-06,3.964361762201685e-11,-1.216538269414827e-05,3.964361762201685e-11,3.843690312501001e-06,3.964361762201685e-11,3.575975154040523e-06,3.964361762201685e-11,3.575976357062029e-06,3.964361762201685e-11,3.575975464385315e-06,3.964361762201685e-11,3.575792727121444e-06,3.964361762201685e-11,-9.249930427002219e-06,3.964361762201685e-11,-9.215980607055347e-06,3.964361762201685e-11,3.785103021149246e-06,3.964361762201685e-11,3.843690116895459e-06,3.964361762201685e-11,3.575896330846457e-06,3.964361762201685e-11,3.575978339318357e-06,3.964361762201685e-11,3.575976815665419e-06,3.964361762201685e-11,3.575976798077316e-06,3.964361762201685e-11,3.542198209453879e-06,3.964361762201685e-11,3.542351882416845e-06,3.964361762201685e-11,3.837536622010137e-06,3.964361762201685e-11,3.843400975921741e-06,3.964361762201685e-11,3.542724574104585e-06,3.964361762201685e-11,3.575897184041305e-06,3.964361762201685e-11,3.575976821685389e-06,3.964361762201685e-11,3.575976810337057e-06,3.964361762201685e-11,3.575895578974571e-06,3.964361762201685e-11,3.575899618733333e-06,3.964361762201685e-11,3.837605805000506e-06,3.964361762201685e-11,-1.214470312473151e-05,3.964361762201685e-11,-9.216224082798327e-06,3.964361762201685e-11,3.542542528264407e-06,3.964361762201685e-11,3.575975409633645e-06,3.964361762201685e-11,3.575974714439438e-06,3.964361762201685e-11,3.575976546776393e-06,3.964361762201685e-11,3.575980163515737e-06,3.964361762201685e-11,3.837600742370063e-06,3.964361762201685e-11,-1.214463257570735e-05,3.964361762201685e-11,3.541322283050306e-06,3.964361762201685e-11,-9.216410681585662e-06,3.964361762201685e-11,3.575204526294054e-06,3.964361762201685e-11,3.575386259853771e-06,3.964361762201685e-11,3.575387520990591e-06,3.964361762201685e-11,3.57539137766792e-06,3.964361762201685e-11,3.836431286126159e-06,3.964361762201685e-11,-1.519699335931442e-05,3.964361762201685e-11,3.839800974234699e-06,3.964361762201685e-11,3.797996741157234e-06,3.964361762201685e-11,3.84010185558759e-06,3.964361762201685e-11,3.840013305252453e-06,3.964361762201685e-11,3.84001267186338e-06,3.964361762201685e-11,3.840018098658806e-06,3.964361762201685e-11,3.988666054092769e-06,3.964361762201685e-11,0.004757234114642022,3.964361762201685e-11,1.2
